design,n_groups,coef_var,tests_per_group,n_tested_for_sensitivity,n_tested_for_specificity,prev,sensitivity,specificity,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
5640,50,1.2304933559470832,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.071110810620168,98
5641,50,1.2304933559470832,200,60,300,0.05,0.95,0.85,0.75,high,38,0.05041178798519595,98
5642,50,1.2304933559470832,200,60,300,0.05,0.95,0.85,0.75,low,38,0.16288333007715916,98
5643,50,1.2304933559470832,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.071110810620168,98
5644,50,1.2304933559470832,200,60,300,0.05,0.95,0.9,0.75,high,38,0.05041178798519595,98
5645,50,1.2304933559470832,200,60,300,0.05,0.95,0.9,0.75,low,38,0.16288333007715916,98
5646,50,1.2304933559470832,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.071110810620168,98
5647,50,1.2304933559470832,200,60,300,0.05,0.95,0.95,0.75,high,38,0.05041178798519595,98
5648,50,1.2304933559470832,200,60,300,0.05,0.95,0.95,0.75,low,38,0.16288333007715916,98
5649,50,1.2304933559470832,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.071110810620168,98
5650,50,1.2304933559470832,200,60,300,0.05,0.95,1,0.75,high,38,0.05041178798519595,98
5651,50,1.2304933559470832,200,60,300,0.05,0.95,1,0.75,low,38,0.16288333007715916,98
5652,50,1.2304933559470832,200,60,300,0.05,0.95,1,0.75,uniform,38,0.071110810620168,98
5653,50,1.6938761998942153,200,60,300,0.005,0.95,0.75,0.75,high,38,0.005010920713380348,98
5654,50,1.6938761998942153,200,60,300,0.005,0.95,0.75,0.75,low,38,0.02621048829439986,98
5655,50,1.6938761998942153,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.007972524188858755,98
5656,50,1.6938761998942153,200,60,300,0.005,0.95,0.8,0.75,high,38,0.005010920713380348,98
5657,50,1.6938761998942153,200,60,300,0.005,0.95,0.8,0.75,low,38,0.02621048829439986,98
5658,50,1.6938761998942153,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.007972524188858755,98
5659,50,1.6938761998942153,200,60,300,0.005,0.95,0.85,0.75,high,38,0.005010920713380348,98
5660,50,1.6938761998942153,200,60,300,0.005,0.95,0.85,0.75,low,38,0.02621048829439986,98
5661,50,1.6938761998942153,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.007972524188858755,98
5662,50,1.6938761998942153,200,60,300,0.005,0.95,0.9,0.75,high,38,0.005010920713380348,98
5663,50,1.6938761998942153,200,60,300,0.005,0.95,0.9,0.75,low,38,0.02621048829439986,98
5664,50,1.6938761998942153,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.007972524188858755,98
5665,50,1.6938761998942153,200,60,300,0.005,0.95,0.95,0.75,high,38,0.005010920713380348,98
5666,50,1.6938761998942153,200,60,300,0.005,0.95,0.95,0.75,low,38,0.02621048829439986,98
5667,50,1.6938761998942153,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.007972524188858755,98
5668,50,1.6938761998942153,200,60,300,0.005,0.95,1,0.75,high,38,0.005010920713380348,98
5669,50,1.6938761998942153,200,60,300,0.005,0.95,1,0.75,low,38,0.02621048829439986,98
5670,50,1.6938761998942153,200,60,300,0.005,0.95,1,0.75,uniform,38,0.007972524188858755,99
5671,50,1.6938761998942153,200,60,300,0.05,0.95,0.75,0.75,high,38,0.050109207133803485,99
5672,50,1.6938761998942153,200,60,300,0.05,0.95,0.75,0.75,low,38,0.2621048829439986,99
5673,50,1.6938761998942153,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.07972524188858755,99
5674,50,1.6938761998942153,200,60,300,0.05,0.95,0.8,0.75,high,38,0.050109207133803485,99
5675,50,1.6938761998942153,200,60,300,0.05,0.95,0.8,0.75,low,38,0.2621048829439986,99
5676,50,1.6938761998942153,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.07972524188858755,99
5677,50,1.6938761998942153,200,60,300,0.05,0.95,0.85,0.75,high,38,0.050109207133803485,99
5678,50,1.6938761998942153,200,60,300,0.05,0.95,0.85,0.75,low,38,0.2621048829439986,99
5679,50,1.6938761998942153,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.07972524188858755,99
5680,50,1.6938761998942153,200,60,300,0.05,0.95,0.9,0.75,high,38,0.050109207133803485,99
5681,50,1.6938761998942153,200,60,300,0.05,0.95,0.9,0.75,low,38,0.2621048829439986,99
5682,50,1.6938761998942153,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.07972524188858755,99
5683,50,1.6938761998942153,200,60,300,0.05,0.95,0.95,0.75,high,38,0.050109207133803485,99
5684,50,1.6938761998942153,200,60,300,0.05,0.95,0.95,0.75,low,38,0.2621048829439986,99
5685,50,1.6938761998942153,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.07972524188858755,99
5686,50,1.6938761998942153,200,60,300,0.05,0.95,1,0.75,high,38,0.050109207133803485,99
5687,50,1.6938761998942153,200,60,300,0.05,0.95,1,0.75,low,38,0.2621048829439986,99
5688,50,1.6938761998942153,200,60,300,0.05,0.95,1,0.75,uniform,38,0.07972524188858755,99
5689,50,1.486933640323829,200,60,300,0.005,0.95,0.75,0.75,high,38,0.00502263538423003,99
5690,50,1.486933640323829,200,60,300,0.005,0.95,0.75,0.75,low,38,0.020360214081472518,99
5691,50,1.486933640323829,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.0074217938153946506,99
5692,50,1.486933640323829,200,60,300,0.005,0.95,0.8,0.75,high,38,0.00502263538423003,99
5693,50,1.486933640323829,200,60,300,0.005,0.95,0.8,0.75,low,38,0.020360214081472518,99
5694,50,1.486933640323829,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.0074217938153946506,99
5695,50,1.486933640323829,200,60,300,0.005,0.95,0.85,0.75,high,38,0.00502263538423003,99
5696,50,1.486933640323829,200,60,300,0.005,0.95,0.85,0.75,low,38,0.020360214081472518,99
5697,50,1.486933640323829,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.0074217938153946506,99
5698,50,1.486933640323829,200,60,300,0.005,0.95,0.9,0.75,high,38,0.00502263538423003,99
5699,50,1.486933640323829,200,60,300,0.005,0.95,0.9,0.75,low,38,0.020360214081472518,99
5700,50,1.486933640323829,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.0074217938153946506,99
5701,50,1.486933640323829,200,60,300,0.005,0.95,0.95,0.75,high,38,0.00502263538423003,99
5702,50,1.486933640323829,200,60,300,0.005,0.95,0.95,0.75,low,38,0.020360214081472518,99
5703,50,1.486933640323829,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.0074217938153946506,99
5704,50,1.486933640323829,200,60,300,0.005,0.95,1,0.75,high,38,0.00502263538423003,99
5705,50,1.486933640323829,200,60,300,0.005,0.95,1,0.75,low,38,0.020360214081472518,99
5706,50,1.486933640323829,200,60,300,0.005,0.95,1,0.75,uniform,38,0.0074217938153946506,99
5707,50,1.486933640323829,200,60,300,0.05,0.95,0.75,0.75,high,38,0.0502263538423003,99
5708,50,1.486933640323829,200,60,300,0.05,0.95,0.75,0.75,low,38,0.2036021408147252,99
5709,50,1.486933640323829,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.0742179381539465,99
5710,50,1.486933640323829,200,60,300,0.05,0.95,0.8,0.75,high,38,0.0502263538423003,99
5711,50,1.486933640323829,200,60,300,0.05,0.95,0.8,0.75,low,38,0.2036021408147252,99
5712,50,1.486933640323829,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.0742179381539465,99
5713,50,1.486933640323829,200,60,300,0.05,0.95,0.85,0.75,high,38,0.0502263538423003,99
5714,50,1.486933640323829,200,60,300,0.05,0.95,0.85,0.75,low,38,0.2036021408147252,99
5715,50,1.486933640323829,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.0742179381539465,99
5716,50,1.486933640323829,200,60,300,0.05,0.95,0.9,0.75,high,38,0.0502263538423003,99
5717,50,1.486933640323829,200,60,300,0.05,0.95,0.9,0.75,low,38,0.2036021408147252,99
5718,50,1.486933640323829,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.0742179381539465,99
5719,50,1.486933640323829,200,60,300,0.05,0.95,0.95,0.75,high,38,0.0502263538423003,99
5720,50,1.486933640323829,200,60,300,0.05,0.95,0.95,0.75,low,38,0.2036021408147252,99
5721,50,1.486933640323829,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.0742179381539465,99
5722,50,1.486933640323829,200,60,300,0.05,0.95,1,0.75,high,38,0.0502263538423003,99
5723,50,1.486933640323829,200,60,300,0.05,0.95,1,0.75,low,38,0.2036021408147252,99
5724,50,1.486933640323829,200,60,300,0.05,0.95,1,0.75,uniform,38,0.0742179381539465,99
5725,50,1.5291677044059846,200,60,300,0.005,0.95,0.75,0.75,high,38,0.005026876476443549,99
5726,50,1.5291677044059846,200,60,300,0.005,0.95,0.75,0.75,low,38,0.019364707389441824,99
5727,50,1.5291677044059846,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.007501663830444945,99
5728,50,1.5291677044059846,200,60,300,0.005,0.95,0.8,0.75,high,38,0.005026876476443549,100
5729,50,1.5291677044059846,200,60,300,0.005,0.95,0.8,0.75,low,38,0.019364707389441824,100
5730,50,1.5291677044059846,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.007501663830444945,100
5731,50,1.5291677044059846,200,60,300,0.005,0.95,0.85,0.75,high,38,0.005026876476443549,100
5732,50,1.5291677044059846,200,60,300,0.005,0.95,0.85,0.75,low,38,0.019364707389441824,100
5733,50,1.5291677044059846,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.007501663830444945,100
5734,50,1.5291677044059846,200,60,300,0.005,0.95,0.9,0.75,high,38,0.005026876476443549,100
5735,50,1.5291677044059846,200,60,300,0.005,0.95,0.9,0.75,low,38,0.019364707389441824,100
5736,50,1.5291677044059846,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.007501663830444945,100
5737,50,1.5291677044059846,200,60,300,0.005,0.95,0.95,0.75,high,38,0.005026876476443549,100
5738,50,1.5291677044059846,200,60,300,0.005,0.95,0.95,0.75,low,38,0.019364707389441824,100
5739,50,1.5291677044059846,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.007501663830444945,100
5740,50,1.5291677044059846,200,60,300,0.005,0.95,1,0.75,high,38,0.005026876476443549,100
5741,50,1.5291677044059846,200,60,300,0.005,0.95,1,0.75,low,38,0.019364707389441824,100
5742,50,1.5291677044059846,200,60,300,0.005,0.95,1,0.75,uniform,38,0.007501663830444945,100
5743,50,1.5291677044059846,200,60,300,0.05,0.95,0.75,0.75,high,38,0.05026876476443549,100
5744,50,1.5291677044059846,200,60,300,0.05,0.95,0.75,0.75,low,38,0.19364707389441824,100
5745,50,1.5291677044059846,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.07501663830444945,100
5746,50,1.5291677044059846,200,60,300,0.05,0.95,0.8,0.75,high,38,0.05026876476443549,100
5747,50,1.5291677044059846,200,60,300,0.05,0.95,0.8,0.75,low,38,0.19364707389441824,100
5748,50,1.5291677044059846,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.07501663830444945,100
5749,50,1.5291677044059846,200,60,300,0.05,0.95,0.85,0.75,high,38,0.05026876476443549,100
5750,50,1.5291677044059846,200,60,300,0.05,0.95,0.85,0.75,low,38,0.19364707389441824,100
5751,50,1.5291677044059846,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.07501663830444945,100
5752,50,1.5291677044059846,200,60,300,0.05,0.95,0.9,0.75,high,38,0.05026876476443549,100
5753,50,1.5291677044059846,200,60,300,0.05,0.95,0.9,0.75,low,38,0.19364707389441824,100
5754,50,1.5291677044059846,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.07501663830444945,100
5755,50,1.5291677044059846,200,60,300,0.05,0.95,0.95,0.75,high,38,0.05026876476443549,100
5756,50,1.5291677044059846,200,60,300,0.05,0.95,0.95,0.75,low,38,0.19364707389441824,100
5757,50,1.5291677044059846,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.07501663830444945,100
5758,50,1.5291677044059846,200,60,300,0.05,0.95,1,0.75,high,38,0.05026876476443549,100
5759,50,1.5291677044059846,200,60,300,0.05,0.95,1,0.75,low,38,0.19364707389441824,100
5760,50,1.5291677044059846,200,60,300,0.05,0.95,1,0.75,uniform,38,0.07501663830444945,100
5761,50,1.4095209359763872,200,60,300,0.005,0.95,0.75,0.75,high,38,0.005030261482198246,100
5762,50,1.4095209359763872,200,60,300,0.005,0.95,0.75,0.75,low,38,0.017132190949194142,100
5763,50,1.4095209359763872,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.007421144364165843,100
5764,50,1.4095209359763872,200,60,300,0.005,0.95,0.8,0.75,high,38,0.005030261482198246,100
5765,50,1.4095209359763872,200,60,300,0.005,0.95,0.8,0.75,low,38,0.017132190949194142,100
5766,50,1.4095209359763872,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.007421144364165843,100
5767,50,1.4095209359763872,200,60,300,0.005,0.95,0.85,0.75,high,38,0.005030261482198246,100
5768,50,1.4095209359763872,200,60,300,0.005,0.95,0.85,0.75,low,38,0.017132190949194142,100
5769,50,1.4095209359763872,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.007421144364165843,100
5770,50,1.4095209359763872,200,60,300,0.005,0.95,0.9,0.75,high,38,0.005030261482198246,100
5771,50,1.4095209359763872,200,60,300,0.005,0.95,0.9,0.75,low,38,0.017132190949194142,100
5772,50,1.4095209359763872,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.007421144364165843,100
5773,50,1.4095209359763872,200,60,300,0.005,0.95,0.95,0.75,high,38,0.005030261482198246,100
5774,50,1.4095209359763872,200,60,300,0.005,0.95,0.95,0.75,low,38,0.017132190949194142,100
5775,50,1.4095209359763872,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.007421144364165843,100
5776,50,1.4095209359763872,200,60,300,0.005,0.95,1,0.75,high,38,0.005030261482198246,100
5777,50,1.4095209359763872,200,60,300,0.005,0.95,1,0.75,low,38,0.017132190949194142,100
5778,50,1.4095209359763872,200,60,300,0.005,0.95,1,0.75,uniform,38,0.007421144364165843,100
5779,50,1.4095209359763872,200,60,300,0.05,0.95,0.75,0.75,high,38,0.050302614821982464,100
5780,50,1.4095209359763872,200,60,300,0.05,0.95,0.75,0.75,low,38,0.17132190949194145,100
5781,50,1.4095209359763872,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.07421144364165844,100
5782,50,1.4095209359763872,200,60,300,0.05,0.95,0.8,0.75,high,38,0.050302614821982464,100
5783,50,1.4095209359763872,200,60,300,0.05,0.95,0.8,0.75,low,38,0.17132190949194145,100
5784,50,1.4095209359763872,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.07421144364165844,100
5785,50,1.4095209359763872,200,60,300,0.05,0.95,0.85,0.75,high,38,0.050302614821982464,100
5786,50,1.4095209359763872,200,60,300,0.05,0.95,0.85,0.75,low,38,0.17132190949194145,101
5787,50,1.4095209359763872,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.07421144364165844,101
5788,50,1.4095209359763872,200,60,300,0.05,0.95,0.9,0.75,high,38,0.050302614821982464,101
5789,50,1.4095209359763872,200,60,300,0.05,0.95,0.9,0.75,low,38,0.17132190949194145,101
5790,50,1.4095209359763872,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.07421144364165844,101
5791,50,1.4095209359763872,200,60,300,0.05,0.95,0.95,0.75,high,38,0.050302614821982464,101
5792,50,1.4095209359763872,200,60,300,0.05,0.95,0.95,0.75,low,38,0.17132190949194145,101
5793,50,1.4095209359763872,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.07421144364165844,101
5794,50,1.4095209359763872,200,60,300,0.05,0.95,1,0.75,high,38,0.050302614821982464,101
5795,50,1.4095209359763872,200,60,300,0.05,0.95,1,0.75,low,38,0.17132190949194145,101
5796,50,1.4095209359763872,200,60,300,0.05,0.95,1,0.75,uniform,38,0.07421144364165844,101
5797,50,1.4185183145409137,200,60,300,0.005,0.95,0.75,0.75,high,38,0.005019153921716589,101
5798,50,1.4185183145409137,200,60,300,0.005,0.95,0.75,0.75,low,38,0.02174876165028962,101
5799,50,1.4185183145409137,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.0071832610070007965,101
5800,50,1.4185183145409137,200,60,300,0.005,0.95,0.8,0.75,high,38,0.005019153921716589,101
5801,50,1.4185183145409137,200,60,300,0.005,0.95,0.8,0.75,low,38,0.02174876165028962,101
5802,50,1.4185183145409137,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.0071832610070007965,101
5803,50,1.4185183145409137,200,60,300,0.005,0.95,0.85,0.75,high,38,0.005019153921716589,101
5804,50,1.4185183145409137,200,60,300,0.005,0.95,0.85,0.75,low,38,0.02174876165028962,101
5805,50,1.4185183145409137,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.0071832610070007965,101
5806,50,1.4185183145409137,200,60,300,0.005,0.95,0.9,0.75,high,38,0.005019153921716589,101
5807,50,1.4185183145409137,200,60,300,0.005,0.95,0.9,0.75,low,38,0.02174876165028962,101
5808,50,1.4185183145409137,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.0071832610070007965,101
5809,50,1.4185183145409137,200,60,300,0.005,0.95,0.95,0.75,high,38,0.005019153921716589,101
5810,50,1.4185183145409137,200,60,300,0.005,0.95,0.95,0.75,low,38,0.02174876165028962,101
5811,50,1.4185183145409137,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.0071832610070007965,101
5812,50,1.4185183145409137,200,60,300,0.005,0.95,1,0.75,high,38,0.005019153921716589,101
5813,50,1.4185183145409137,200,60,300,0.005,0.95,1,0.75,low,38,0.02174876165028962,101
5814,50,1.4185183145409137,200,60,300,0.005,0.95,1,0.75,uniform,38,0.0071832610070007965,101
5815,50,1.4185183145409137,200,60,300,0.05,0.95,0.75,0.75,high,38,0.05019153921716589,101
5816,50,1.4185183145409137,200,60,300,0.05,0.95,0.75,0.75,low,38,0.21748761650289622,101
5817,50,1.4185183145409137,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.07183261007000798,101
5818,50,1.4185183145409137,200,60,300,0.05,0.95,0.8,0.75,high,38,0.05019153921716589,101
5819,50,1.4185183145409137,200,60,300,0.05,0.95,0.8,0.75,low,38,0.21748761650289622,101
5820,50,1.4185183145409137,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.07183261007000798,101
5821,50,1.4185183145409137,200,60,300,0.05,0.95,0.85,0.75,high,38,0.05019153921716589,101
5822,50,1.4185183145409137,200,60,300,0.05,0.95,0.85,0.75,low,38,0.21748761650289622,101
5823,50,1.4185183145409137,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.07183261007000798,101
5824,50,1.4185183145409137,200,60,300,0.05,0.95,0.9,0.75,high,38,0.05019153921716589,101
5825,50,1.4185183145409137,200,60,300,0.05,0.95,0.9,0.75,low,38,0.21748761650289622,101
5826,50,1.4185183145409137,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.07183261007000798,101
5827,50,1.4185183145409137,200,60,300,0.05,0.95,0.95,0.75,high,38,0.05019153921716589,101
5828,50,1.4185183145409137,200,60,300,0.05,0.95,0.95,0.75,low,38,0.21748761650289622,101
5829,50,1.4185183145409137,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.07183261007000798,101
5830,50,1.4185183145409137,200,60,300,0.05,0.95,1,0.75,high,38,0.05019153921716589,101
5831,50,1.4185183145409137,200,60,300,0.05,0.95,1,0.75,low,38,0.21748761650289622,101
5832,50,1.4185183145409137,200,60,300,0.05,0.95,1,0.75,uniform,38,0.07183261007000798,101
5833,50,2.010271542249764,200,60,300,0.005,0.95,0.75,0.75,high,38,0.005004074325264428,101
5834,50,2.010271542249764,200,60,300,0.005,0.95,0.75,0.75,low,38,0.03594151809799588,101
5835,50,2.010271542249764,200,60,300,0.005,0.95,0.75,0.75,uniform,38,0.008124275752690329,101
5836,50,2.010271542249764,200,60,300,0.005,0.95,0.8,0.75,high,38,0.005004074325264428,101
5837,50,2.010271542249764,200,60,300,0.005,0.95,0.8,0.75,low,38,0.03594151809799588,101
5838,50,2.010271542249764,200,60,300,0.005,0.95,0.8,0.75,uniform,38,0.008124275752690329,101
5839,50,2.010271542249764,200,60,300,0.005,0.95,0.85,0.75,high,38,0.005004074325264428,101
5840,50,2.010271542249764,200,60,300,0.005,0.95,0.85,0.75,low,38,0.03594151809799588,101
5841,50,2.010271542249764,200,60,300,0.005,0.95,0.85,0.75,uniform,38,0.008124275752690329,101
5842,50,2.010271542249764,200,60,300,0.005,0.95,0.9,0.75,high,38,0.005004074325264428,101
5843,50,2.010271542249764,200,60,300,0.005,0.95,0.9,0.75,low,38,0.03594151809799588,102
5844,50,2.010271542249764,200,60,300,0.005,0.95,0.9,0.75,uniform,38,0.008124275752690329,102
5845,50,2.010271542249764,200,60,300,0.005,0.95,0.95,0.75,high,38,0.005004074325264428,102
5846,50,2.010271542249764,200,60,300,0.005,0.95,0.95,0.75,low,38,0.03594151809799588,102
5847,50,2.010271542249764,200,60,300,0.005,0.95,0.95,0.75,uniform,38,0.008124275752690329,102
5848,50,2.010271542249764,200,60,300,0.005,0.95,1,0.75,high,38,0.005004074325264428,102
5849,50,2.010271542249764,200,60,300,0.005,0.95,1,0.75,low,38,0.03594151809799588,102
5850,50,2.010271542249764,200,60,300,0.005,0.95,1,0.75,uniform,38,0.008124275752690329,102
5851,50,2.010271542249764,200,60,300,0.05,0.95,0.75,0.75,high,38,0.050040743252644286,102
5852,50,2.010271542249764,200,60,300,0.05,0.95,0.75,0.75,low,38,0.3594151809799588,102
5853,50,2.010271542249764,200,60,300,0.05,0.95,0.75,0.75,uniform,38,0.08124275752690328,102
5854,50,2.010271542249764,200,60,300,0.05,0.95,0.8,0.75,high,38,0.050040743252644286,102
5855,50,2.010271542249764,200,60,300,0.05,0.95,0.8,0.75,low,38,0.3594151809799588,102
5856,50,2.010271542249764,200,60,300,0.05,0.95,0.8,0.75,uniform,38,0.08124275752690328,102
5857,50,2.010271542249764,200,60,300,0.05,0.95,0.85,0.75,high,38,0.050040743252644286,102
5858,50,2.010271542249764,200,60,300,0.05,0.95,0.85,0.75,low,38,0.3594151809799588,102
5859,50,2.010271542249764,200,60,300,0.05,0.95,0.85,0.75,uniform,38,0.08124275752690328,102
5860,50,2.010271542249764,200,60,300,0.05,0.95,0.9,0.75,high,38,0.050040743252644286,102
5861,50,2.010271542249764,200,60,300,0.05,0.95,0.9,0.75,low,38,0.3594151809799588,102
5862,50,2.010271542249764,200,60,300,0.05,0.95,0.9,0.75,uniform,38,0.08124275752690328,102
5863,50,2.010271542249764,200,60,300,0.05,0.95,0.95,0.75,high,38,0.050040743252644286,102
5864,50,2.010271542249764,200,60,300,0.05,0.95,0.95,0.75,low,38,0.3594151809799588,102
5865,50,2.010271542249764,200,60,300,0.05,0.95,0.95,0.75,uniform,38,0.08124275752690328,102
5866,50,2.010271542249764,200,60,300,0.05,0.95,1,0.75,high,38,0.050040743252644286,102
5867,50,2.010271542249764,200,60,300,0.05,0.95,1,0.75,low,38,0.3594151809799588,102
5868,50,2.010271542249764,200,60,300,0.05,0.95,1,0.75,uniform,38,0.08124275752690328,102
5869,50,1.6360644502386155,200,60,300,0.005,0.95,0.75,0.75,high,38,0.0050105433644809065,102
5870,50,1.6360644502386155,200,60,300,0.005,0.95,0.75,0.75,low,38,0.02371195149100772,102
