design,method,lower_error_freq,upper_error_freq,coverage
28188,WprevSeSp_gamma_result,0,0,1
28189,WprevSeSp,0,0,1
28189,WprevSeSp_gamma_result,0,0,1
28190,WprevSeSp,0,0,1
28190,WprevSeSp_gamma_result,0,0,1
28191,WprevSeSp,0,0,1
28191,WprevSeSp_gamma_result,0,0,1
28192,WprevSeSp,0,0,1
28192,WprevSeSp_gamma_result,0,0,1
28193,WprevSeSp,0,0,1
28193,WprevSeSp_gamma_result,0,0,1
28194,WprevSeSp,0,0,1
28194,WprevSeSp_gamma_result,0,0,1
28195,WprevSeSp,0,0,1
28195,WprevSeSp_gamma_result,0,0,1
28196,WprevSeSp,0,0,1
28196,WprevSeSp_gamma_result,0,0,1
28197,WprevSeSp,0,0,1
28197,WprevSeSp_gamma_result,0,0,1
28198,WprevSeSp,0,0,1
28198,WprevSeSp_gamma_result,0,0,1
28199,WprevSeSp,0,0,1
28199,WprevSeSp_gamma_result,0,0,1
28200,WprevSeSp,0,0,1
28200,WprevSeSp_gamma_result,0,0,1
28201,WprevSeSp,0,0,1
28201,WprevSeSp_gamma_result,0,0,1
28202,WprevSeSp,0,0,1
28202,WprevSeSp_gamma_result,0,0,1
28203,WprevSeSp,0,0,1
28203,WprevSeSp_gamma_result,0,0,1
28204,WprevSeSp,0,0.163,0.837
28204,WprevSeSp_gamma_result,0,0,1
28205,WprevSeSp,0,0,1
28205,WprevSeSp_gamma_result,0,0,1
28206,WprevSeSp,0,0.1516,0.8484
28206,WprevSeSp_gamma_result,0,0,1
28207,WprevSeSp,0,0,1
28207,WprevSeSp_gamma_result,0,0,1
28208,WprevSeSp,0,0,1
28208,WprevSeSp_gamma_result,0,0,1
28209,WprevSeSp,0,0,1
28209,WprevSeSp_gamma_result,0,0,1
28210,WprevSeSp,0,0,1
28210,WprevSeSp_gamma_result,0,0,1
28211,WprevSeSp,0,0,1
28211,WprevSeSp_gamma_result,0,0,1
28212,WprevSeSp,0,0,1
28212,WprevSeSp_gamma_result,0,0,1
28213,WprevSeSp,0,0,1
28213,WprevSeSp_gamma_result,0,0,1
28214,WprevSeSp,0,0,1
28214,WprevSeSp_gamma_result,0,0,1
28215,WprevSeSp,0,0,1
28215,WprevSeSp_gamma_result,0,0,1
28216,WprevSeSp,0,1e-4,0.9999
28216,WprevSeSp_gamma_result,0,0,1
28217,WprevSeSp,0,0.0624,0.9376
28217,WprevSeSp_gamma_result,0,0,1
28218,WprevSeSp,0,0.0651,0.9349
28218,WprevSeSp_gamma_result,0,0,1
28219,WprevSeSp,0,0,1
28219,WprevSeSp_gamma_result,0,0,1
28220,WprevSeSp,0,0,1
28220,WprevSeSp_gamma_result,0,0,1
28221,WprevSeSp,0,0,1
28221,WprevSeSp_gamma_result,0,0,1
28222,WprevSeSp,0,0,1
28222,WprevSeSp_gamma_result,0,0,1
28223,WprevSeSp,0,0,1
28223,WprevSeSp_gamma_result,0,0,1
28224,WprevSeSp,0,0,1
28224,WprevSeSp_gamma_result,0,0,1
28225,WprevSeSp,0,0,1
28225,WprevSeSp_gamma_result,0,0,1
28226,WprevSeSp,0,0,1
28226,WprevSeSp_gamma_result,0,0,1
28227,WprevSeSp,0,0,1
28227,WprevSeSp_gamma_result,0,0,1
28228,WprevSeSp,0,0,1
28228,WprevSeSp_gamma_result,0,0,1
28229,WprevSeSp,0,0,1
28229,WprevSeSp_gamma_result,0,0,1
28230,WprevSeSp,0,0,1
28230,WprevSeSp_gamma_result,0,0,1
28231,WprevSeSp,0,0,1
28231,WprevSeSp_gamma_result,0,0,1
28232,WprevSeSp,0,0,1
28232,WprevSeSp_gamma_result,0,0,1
28233,WprevSeSp,0,0,1
28233,WprevSeSp_gamma_result,0,0,1
28234,WprevSeSp,0,0.0565,0.9435
28234,WprevSeSp_gamma_result,0,0,1
28235,WprevSeSp,0,0,1
28235,WprevSeSp_gamma_result,0,0,1
28236,WprevSeSp,0,4e-4,0.9996
28236,WprevSeSp_gamma_result,0,0,1
28237,WprevSeSp,0,0,1
28237,WprevSeSp_gamma_result,0,0,1
28238,WprevSeSp,0,0,1
28238,WprevSeSp_gamma_result,0,0,1
28239,WprevSeSp,0,0,1
28239,WprevSeSp_gamma_result,0,0,1
28240,WprevSeSp,0,0,1
28240,WprevSeSp_gamma_result,0,0,1
28241,WprevSeSp,0,0,1
28241,WprevSeSp_gamma_result,0,0,1
28242,WprevSeSp,0,0,1
28242,WprevSeSp_gamma_result,0,0,1
28243,WprevSeSp,0,0,1
28243,WprevSeSp_gamma_result,0,0,1
28244,WprevSeSp,0,0,1
28244,WprevSeSp_gamma_result,0,0,1
28245,WprevSeSp,0,0,1
28245,WprevSeSp_gamma_result,0,0,1
28246,WprevSeSp,0,0,1
28246,WprevSeSp_gamma_result,0,0,1
28247,WprevSeSp,0,4e-4,0.9996
28247,WprevSeSp_gamma_result,0,0,1
28248,WprevSeSp,0,0.0433,0.9567
28248,WprevSeSp_gamma_result,0,0,1
28249,WprevSeSp,0,0,1
28249,WprevSeSp_gamma_result,0,0,1
28250,WprevSeSp,0,0,1
28250,WprevSeSp_gamma_result,0,0,1
28251,WprevSeSp,0,0,1
28251,WprevSeSp_gamma_result,0,0,1
28252,WprevSeSp,0,0,1
28252,WprevSeSp_gamma_result,0,0,1
28253,WprevSeSp,0,0,1
28253,WprevSeSp_gamma_result,0,0,1
28254,WprevSeSp,0,0,1
28254,WprevSeSp_gamma_result,0,0,1
28255,WprevSeSp,0,0,1
28255,WprevSeSp_gamma_result,0,0,1
28256,WprevSeSp,0,0,1
28256,WprevSeSp_gamma_result,0,0,1
28257,WprevSeSp,0,0,1
28257,WprevSeSp_gamma_result,0,0,1
28258,WprevSeSp,0,0,1
28258,WprevSeSp_gamma_result,0,0,1
28259,WprevSeSp,0,0,1
28259,WprevSeSp_gamma_result,0,0,1
28260,WprevSeSp,0,0,1
28260,WprevSeSp_gamma_result,0,0,1
28261,WprevSeSp,0,0,1
28261,WprevSeSp_gamma_result,0,0,1
28262,WprevSeSp,0,0,1
28262,WprevSeSp_gamma_result,0,0,1
28263,WprevSeSp,0,0,1
28263,WprevSeSp_gamma_result,0,0,1
28264,WprevSeSp,0,0.2499,0.7501
28264,WprevSeSp_gamma_result,0,0,1
28265,WprevSeSp,0,0,1
28265,WprevSeSp_gamma_result,0,0,1
28266,WprevSeSp,0,0.0534,0.9466
28266,WprevSeSp_gamma_result,0,0,1
28267,WprevSeSp,0,0,1
28267,WprevSeSp_gamma_result,0,0,1
28268,WprevSeSp,0,0,1
28268,WprevSeSp_gamma_result,0,0,1
28269,WprevSeSp,0,0,1
28269,WprevSeSp_gamma_result,0,0,1
28270,WprevSeSp,0,0,1
28270,WprevSeSp_gamma_result,0,0,1
28271,WprevSeSp,0,0,1
28271,WprevSeSp_gamma_result,0,0,1
28272,WprevSeSp,0,0,1
28272,WprevSeSp_gamma_result,0,0,1
28273,WprevSeSp,0,0,1
28273,WprevSeSp_gamma_result,0,0,1
28274,WprevSeSp,0,0,1
28274,WprevSeSp_gamma_result,0,0,1
28275,WprevSeSp,0,0,1
28275,WprevSeSp_gamma_result,0,0,1
28276,WprevSeSp,0,0,1
28276,WprevSeSp_gamma_result,0,0,1
28277,WprevSeSp,0.0064,0.0448,0.9488
28277,WprevSeSp_gamma_result,0.0064,0,0.9936
28278,WprevSeSp,0,0.061,0.939
28278,WprevSeSp_gamma_result,0,0,1
28279,WprevSeSp,0,0,1
28279,WprevSeSp_gamma_result,0,0,1
28280,WprevSeSp,0,0,1
28280,WprevSeSp_gamma_result,0,0,1
28281,WprevSeSp,0,0,1
28281,WprevSeSp_gamma_result,0,0,1
28282,WprevSeSp,0,0,1
28282,WprevSeSp_gamma_result,0,0,1
28283,WprevSeSp,0,0,1
28283,WprevSeSp_gamma_result,0,0,1
28284,WprevSeSp,0,0,1
28284,WprevSeSp_gamma_result,0,0,1
28285,WprevSeSp,0,0,1
28285,WprevSeSp_gamma_result,0,0,1
28286,WprevSeSp,0,0,1
28286,WprevSeSp_gamma_result,0,0,1
28287,WprevSeSp,0,0,1
28287,WprevSeSp_gamma_result,0,0,1
28288,WprevSeSp,0,0,1
28288,WprevSeSp_gamma_result,0,0,1
28289,WprevSeSp,0,0,1
28289,WprevSeSp_gamma_result,0,0,1
28290,WprevSeSp,0,0,1
28290,WprevSeSp_gamma_result,0,0,1
28291,WprevSeSp,0,0,1
28291,WprevSeSp_gamma_result,0,0,1
28292,WprevSeSp,0,0,1
28292,WprevSeSp_gamma_result,0,0,1
28293,WprevSeSp,0,0,1
28293,WprevSeSp_gamma_result,0,0,1
28294,WprevSeSp,0,0.1312,0.8688
28294,WprevSeSp_gamma_result,0,0,1
28295,WprevSeSp,0,0,1
28295,WprevSeSp_gamma_result,0,0,1
28296,WprevSeSp,0,4e-4,0.9996
28296,WprevSeSp_gamma_result,0,0,1
28297,WprevSeSp,0,0,1
28297,WprevSeSp_gamma_result,0,0,1
28298,WprevSeSp,0,0,1
28298,WprevSeSp_gamma_result,0,0,1
28299,WprevSeSp,0,0,1
28299,WprevSeSp_gamma_result,0,0,1
28300,WprevSeSp,0,0,1
28300,WprevSeSp_gamma_result,0,0,1
28301,WprevSeSp,0,0,1
28301,WprevSeSp_gamma_result,0,0,1
28302,WprevSeSp,0,0,1
28302,WprevSeSp_gamma_result,0,0,1
28303,WprevSeSp,0,0,1
28303,WprevSeSp_gamma_result,0,0,1
28304,WprevSeSp,0,0,1
28304,WprevSeSp_gamma_result,0,0,1
28305,WprevSeSp,0,0,1
28305,WprevSeSp_gamma_result,0,0,1
28306,WprevSeSp,0,0,1
28306,WprevSeSp_gamma_result,0,0,1
28307,WprevSeSp,0,0.0422,0.9578
28307,WprevSeSp_gamma_result,0,0,1
28308,WprevSeSp,0,1e-4,0.9999
28308,WprevSeSp_gamma_result,0,0,1
28309,WprevSeSp,0,0,1
28309,WprevSeSp_gamma_result,0,0,1
28310,WprevSeSp,0,0,1
28310,WprevSeSp_gamma_result,0,0,1
28311,WprevSeSp,0,0,1
28311,WprevSeSp_gamma_result,0,0,1
28312,WprevSeSp,0,0,1
28312,WprevSeSp_gamma_result,0,0,1
28313,WprevSeSp,0,0,1
28313,WprevSeSp_gamma_result,0,0,1
28314,WprevSeSp,0,0,1
28314,WprevSeSp_gamma_result,0,0,1
28315,WprevSeSp,0,0,1
28315,WprevSeSp_gamma_result,0,0,1
28316,WprevSeSp,0,0,1
28316,WprevSeSp_gamma_result,0,0,1
28317,WprevSeSp,0,0,1
28317,WprevSeSp_gamma_result,0,0,1
28318,WprevSeSp,0,0,1
28318,WprevSeSp_gamma_result,0,0,1
28319,WprevSeSp,0,0,1
28319,WprevSeSp_gamma_result,0,0,1
28320,WprevSeSp,0,0,1
28320,WprevSeSp_gamma_result,0,0,1
28321,WprevSeSp,0,0,1
28321,WprevSeSp_gamma_result,0,0,1
28322,WprevSeSp,0,0,1
28322,WprevSeSp_gamma_result,0,0,1
28323,WprevSeSp,0,0,1
28323,WprevSeSp_gamma_result,0,0,1
28324,WprevSeSp,0,0.1169,0.8831
28324,WprevSeSp_gamma_result,0,0,1
28325,WprevSeSp,0,0,1
28325,WprevSeSp_gamma_result,0,0,1
28326,WprevSeSp,0,0.0812,0.9188
28326,WprevSeSp_gamma_result,0,0,1
28327,WprevSeSp,0,0,1
28327,WprevSeSp_gamma_result,0,0,1
28328,WprevSeSp,0,0,1
28328,WprevSeSp_gamma_result,0,0,1
28329,WprevSeSp,0,0,1
28329,WprevSeSp_gamma_result,0,0,1
28330,WprevSeSp,0,0,1
28330,WprevSeSp_gamma_result,0,0,1
28331,WprevSeSp,0,0,1
28331,WprevSeSp_gamma_result,0,0,1
28332,WprevSeSp,0,0,1
28332,WprevSeSp_gamma_result,0,0,1
28333,WprevSeSp,0,0,1
28333,WprevSeSp_gamma_result,0,0,1
28334,WprevSeSp,0,0,1
28334,WprevSeSp_gamma_result,0,0,1
28335,WprevSeSp,0,0,1
28335,WprevSeSp_gamma_result,0,0,1
28336,WprevSeSp,0,0,1
28336,WprevSeSp_gamma_result,0,0,1
28337,WprevSeSp,0,3e-4,0.9997
28337,WprevSeSp_gamma_result,0,0,1
28338,WprevSeSp,0,0.0696,0.9304
28338,WprevSeSp_gamma_result,0,0,1
28339,WprevSeSp,0,0,1
28339,WprevSeSp_gamma_result,0,0,1
28340,WprevSeSp,0,0,1
28340,WprevSeSp_gamma_result,0,0,1
28341,WprevSeSp,0,0,1
28341,WprevSeSp_gamma_result,0,0,1
28342,WprevSeSp,0,0,1
28342,WprevSeSp_gamma_result,0,0,1
28343,WprevSeSp,0,0,1
28343,WprevSeSp_gamma_result,0,0,1
28344,WprevSeSp,0,0,1
28344,WprevSeSp_gamma_result,0,0,1
28345,WprevSeSp,0,0,1
28345,WprevSeSp_gamma_result,0,0,1
28346,WprevSeSp,0,0,1
28346,WprevSeSp_gamma_result,0,0,1
28347,WprevSeSp,0,0,1
28347,WprevSeSp_gamma_result,0,0,1
28348,WprevSeSp,0,0,1
28348,WprevSeSp_gamma_result,0,0,1
28349,WprevSeSp,0,0,1
28349,WprevSeSp_gamma_result,0,0,1
28350,WprevSeSp,0,0,1
28350,WprevSeSp_gamma_result,0,0,1
28351,WprevSeSp,0,0,1
28351,WprevSeSp_gamma_result,0,0,1
28352,WprevSeSp,0,0,1
28352,WprevSeSp_gamma_result,0,0,1
28353,WprevSeSp,0,0.0078,0.9922
28353,WprevSeSp_gamma_result,0,0,1
28354,WprevSeSp,0,0.1487,0.8513
28354,WprevSeSp_gamma_result,0,0,1
28355,WprevSeSp,0,0,1
28355,WprevSeSp_gamma_result,0,0,1
28356,WprevSeSp,0,0.0994,0.9006
28356,WprevSeSp_gamma_result,0,0,1
28357,WprevSeSp,0,0,1
28357,WprevSeSp_gamma_result,0,0,1
28358,WprevSeSp,0,0,1
28358,WprevSeSp_gamma_result,0,0,1
28359,WprevSeSp,0,0,1
28359,WprevSeSp_gamma_result,0,0,1
28360,WprevSeSp,0,0,1
28360,WprevSeSp_gamma_result,0,0,1
28361,WprevSeSp,0,0,1
28361,WprevSeSp_gamma_result,0,0,1
28362,WprevSeSp,0,0,1
28362,WprevSeSp_gamma_result,0,0,1
28363,WprevSeSp,0,0,1
28363,WprevSeSp_gamma_result,0,0,1
28364,WprevSeSp,0,0,1
28364,WprevSeSp_gamma_result,0,0,1
28365,WprevSeSp,0,0,1
28365,WprevSeSp_gamma_result,0,0,1
28366,WprevSeSp,0,0,1
28366,WprevSeSp_gamma_result,0,0,1
28367,WprevSeSp,0,0.0369,0.9631
28367,WprevSeSp_gamma_result,0,0,1
28368,WprevSeSp,0,0.0475,0.9525
28368,WprevSeSp_gamma_result,0,0,1
28369,WprevSeSp,0,0,1
28369,WprevSeSp_gamma_result,0,0,1
28370,WprevSeSp,0,0,1
28370,WprevSeSp_gamma_result,0,0,1
28371,WprevSeSp,0,0,1
28371,WprevSeSp_gamma_result,0,0,1
28372,WprevSeSp,0,0,1
28372,WprevSeSp_gamma_result,0,0,1
28373,WprevSeSp,0,0,1
28373,WprevSeSp_gamma_result,0,0,1
28374,WprevSeSp,0,0,1
28374,WprevSeSp_gamma_result,0,0,1
28375,WprevSeSp,0,0,1
28375,WprevSeSp_gamma_result,0,0,1
28376,WprevSeSp,0,0,1
28376,WprevSeSp_gamma_result,0,0,1
28377,WprevSeSp,0,0,1
28377,WprevSeSp_gamma_result,0,0,1
28378,WprevSeSp,0,0,1
28378,WprevSeSp_gamma_result,0,0,1
28379,WprevSeSp,0,0,1
28379,WprevSeSp_gamma_result,0,0,1
28380,WprevSeSp,0,0,1
28380,WprevSeSp_gamma_result,0,0,1
28381,WprevSeSp,0,0,1
28381,WprevSeSp_gamma_result,0,0,1
28382,WprevSeSp,0,0,1
28382,WprevSeSp_gamma_result,0,0,1
28383,WprevSeSp,0,0,1
28383,WprevSeSp_gamma_result,0,0,1
28384,WprevSeSp,0,0.1129,0.8871
28384,WprevSeSp_gamma_result,0,0,1
28385,WprevSeSp,0,1e-4,0.9999
28385,WprevSeSp_gamma_result,0,0,1
28386,WprevSeSp,0,0.0558,0.9442
28386,WprevSeSp_gamma_result,0,0,1
28387,WprevSeSp,0,0,1
28387,WprevSeSp_gamma_result,0,0,1
28388,WprevSeSp,0,0,1
28388,WprevSeSp_gamma_result,0,0,1
28389,WprevSeSp,0,0,1
28389,WprevSeSp_gamma_result,0,0,1
28390,WprevSeSp,0,0,1
28390,WprevSeSp_gamma_result,0,0,1
28391,WprevSeSp,0,0,1
28391,WprevSeSp_gamma_result,0,0,1
28392,WprevSeSp,0,0,1
28392,WprevSeSp_gamma_result,0,0,1
28393,WprevSeSp,0,0,1
28393,WprevSeSp_gamma_result,0,0,1
28394,WprevSeSp,0,0,1
28394,WprevSeSp_gamma_result,0,0,1
28395,WprevSeSp,0,0,1
28395,WprevSeSp_gamma_result,0,0,1
28396,WprevSeSp,0,0,1
28396,WprevSeSp_gamma_result,0,0,1
28397,WprevSeSp,0,0.0227,0.9773
28397,WprevSeSp_gamma_result,0,0,1
28398,WprevSeSp,0,0.1245,0.8755
28398,WprevSeSp_gamma_result,0,0,1
28399,WprevSeSp,0,0,1
28399,WprevSeSp_gamma_result,0,0,1
28400,WprevSeSp,0,0,1
28400,WprevSeSp_gamma_result,0,0,1
28401,WprevSeSp,0,0,1
28401,WprevSeSp_gamma_result,0,0,1
28402,WprevSeSp,0,0,1
28402,WprevSeSp_gamma_result,0,0,1
28403,WprevSeSp,0,0,1
28403,WprevSeSp_gamma_result,0,0,1
28404,WprevSeSp,0,0,1
28404,WprevSeSp_gamma_result,0,0,1
28405,WprevSeSp,0,0,1
28405,WprevSeSp_gamma_result,0,0,1
28406,WprevSeSp,0,0,1
28406,WprevSeSp_gamma_result,0,0,1
28407,WprevSeSp,0,0,1
28407,WprevSeSp_gamma_result,0,0,1
28408,WprevSeSp,0,0,1
28408,WprevSeSp_gamma_result,0,0,1
28409,WprevSeSp,0,0,1
28409,WprevSeSp_gamma_result,0,0,1
28410,WprevSeSp,0,0,1
28410,WprevSeSp_gamma_result,0,0,1
28411,WprevSeSp,0,0,1
28411,WprevSeSp_gamma_result,0,0,1
28412,WprevSeSp,0,0,1
28412,WprevSeSp_gamma_result,0,0,1
28413,WprevSeSp,0,0,1
28413,WprevSeSp_gamma_result,0,0,1
28414,WprevSeSp,0,0.0804,0.9196
28414,WprevSeSp_gamma_result,0,0,1
28415,WprevSeSp,0,0,1
28415,WprevSeSp_gamma_result,0,0,1
28416,WprevSeSp,0,0.1112,0.8888
28416,WprevSeSp_gamma_result,0,0,1
28417,WprevSeSp,0,0,1
28417,WprevSeSp_gamma_result,0,0,1
28418,WprevSeSp,0,0,1
28418,WprevSeSp_gamma_result,0,0,1
28419,WprevSeSp,0,0,1
28419,WprevSeSp_gamma_result,0,0,1
28420,WprevSeSp,0,0,1
28420,WprevSeSp_gamma_result,0,0,1
28421,WprevSeSp,0,0,1
28421,WprevSeSp_gamma_result,0,0,1
28422,WprevSeSp,0,0,1
28422,WprevSeSp_gamma_result,0,0,1
28423,WprevSeSp,0,0,1
28423,WprevSeSp_gamma_result,0,0,1
28424,WprevSeSp,0,0,1
28424,WprevSeSp_gamma_result,0,0,1
28425,WprevSeSp,0,0,1
28425,WprevSeSp_gamma_result,0,0,1
28426,WprevSeSp,0,2e-4,0.9998
28426,WprevSeSp_gamma_result,0,0,1
28427,WprevSeSp,1e-4,7e-4,0.9992
28427,WprevSeSp_gamma_result,2e-4,0,0.9998
28428,WprevSeSp,0,1e-4,0.9999
28428,WprevSeSp_gamma_result,0,0,1
28429,WprevSeSp,0,0,1
28429,WprevSeSp_gamma_result,0,0,1
28430,WprevSeSp,0,0,1
28430,WprevSeSp_gamma_result,0,0,1
28431,WprevSeSp,0,0,1
28431,WprevSeSp_gamma_result,0,0,1
28432,WprevSeSp,0,0,1
28432,WprevSeSp_gamma_result,0,0,1
28433,WprevSeSp,0,0,1
28433,WprevSeSp_gamma_result,0,0,1
28434,WprevSeSp,0,0,1
28434,WprevSeSp_gamma_result,0,0,1
28435,WprevSeSp,0,0,1
28435,WprevSeSp_gamma_result,0,0,1
28436,WprevSeSp,0,0,1
28436,WprevSeSp_gamma_result,0,0,1
28437,WprevSeSp,0,0,1
28437,WprevSeSp_gamma_result,0,0,1
28438,WprevSeSp,0,0,1
28438,WprevSeSp_gamma_result,0,0,1
28439,WprevSeSp,0,0,1
28439,WprevSeSp_gamma_result,0,0,1
28440,WprevSeSp,0,0,1
28440,WprevSeSp_gamma_result,0,0,1
28441,WprevSeSp,0,0,1
28441,WprevSeSp_gamma_result,0,0,1
28442,WprevSeSp,0,0,1
28442,WprevSeSp_gamma_result,0,0,1
28443,WprevSeSp,0,0,1
28443,WprevSeSp_gamma_result,0,0,1
28444,WprevSeSp,0,0.1664,0.8336
28444,WprevSeSp_gamma_result,0,0,1
28445,WprevSeSp,0,0,1
28445,WprevSeSp_gamma_result,0,0,1
28446,WprevSeSp,0,0.0015,0.9985
28446,WprevSeSp_gamma_result,0,0,1
28447,WprevSeSp,0,0,1
28447,WprevSeSp_gamma_result,0,0,1
28448,WprevSeSp,0,0,1
28448,WprevSeSp_gamma_result,0,0,1
28449,WprevSeSp,0,0,1
28449,WprevSeSp_gamma_result,0,0,1
28450,WprevSeSp,0,0,1
28450,WprevSeSp_gamma_result,0,0,1
28451,WprevSeSp,0,0,1
28451,WprevSeSp_gamma_result,0,0,1
28452,WprevSeSp,0,0,1
28452,WprevSeSp_gamma_result,0,0,1
28453,WprevSeSp,0,0,1
28453,WprevSeSp_gamma_result,0,0,1
28454,WprevSeSp,0,0.0435,0.9565
28454,WprevSeSp_gamma_result,0,0,1
28455,WprevSeSp,0,0,1
28455,WprevSeSp_gamma_result,0,0,1
28456,WprevSeSp,0,1e-4,0.9999
28456,WprevSeSp_gamma_result,0,0,1
28457,WprevSeSp,0,0.0772,0.9228
28457,WprevSeSp_gamma_result,0,0,1
28458,WprevSeSp,0,0.0834,0.9166
28458,WprevSeSp_gamma_result,0,0,1
28459,WprevSeSp,0,0,1
28459,WprevSeSp_gamma_result,0,0,1
28460,WprevSeSp,0,0,1
28460,WprevSeSp_gamma_result,0,0,1
28461,WprevSeSp,0,0,1
28461,WprevSeSp_gamma_result,0,0,1
28462,WprevSeSp,0,0,1
28462,WprevSeSp_gamma_result,0,0,1
28463,WprevSeSp,0,0,1
28463,WprevSeSp_gamma_result,0,0,1
28464,WprevSeSp,0,0,1
28464,WprevSeSp_gamma_result,0,0,1
28465,WprevSeSp,0,0,1
28465,WprevSeSp_gamma_result,0,0,1
28466,WprevSeSp,0,0,1
28466,WprevSeSp_gamma_result,0,0,1
28467,WprevSeSp,0,0,1
28467,WprevSeSp_gamma_result,0,0,1
28468,WprevSeSp,0,0,1
28468,WprevSeSp_gamma_result,0,0,1
28469,WprevSeSp,0,0,1
28469,WprevSeSp_gamma_result,0,0,1
28470,WprevSeSp,0,0,1
28470,WprevSeSp_gamma_result,0,0,1
28471,WprevSeSp,0,0,1
28471,WprevSeSp_gamma_result,0,0,1
28472,WprevSeSp,0,0,1
28472,WprevSeSp_gamma_result,0,0,1
28473,WprevSeSp,0,0,1
28473,WprevSeSp_gamma_result,0,0,1
28474,WprevSeSp,0,0.1032,0.8968
28474,WprevSeSp_gamma_result,0,0,1
28475,WprevSeSp,0,0,1
28475,WprevSeSp_gamma_result,0,0,1
28476,WprevSeSp,0,0.0831,0.9169
28476,WprevSeSp_gamma_result,0,0,1
28477,WprevSeSp,0,0,1
28477,WprevSeSp_gamma_result,0,0,1
28478,WprevSeSp,0,0,1
28478,WprevSeSp_gamma_result,0,0,1
28479,WprevSeSp,0,0,1
28479,WprevSeSp_gamma_result,0,0,1
28480,WprevSeSp,0,0,1
28480,WprevSeSp_gamma_result,0,0,1
28481,WprevSeSp,0,0,1
28481,WprevSeSp_gamma_result,0,0,1
28482,WprevSeSp,0,0,1
28482,WprevSeSp_gamma_result,0,0,1
28483,WprevSeSp,0,0,1
28483,WprevSeSp_gamma_result,0,0,1
28484,WprevSeSp,0,0,1
28484,WprevSeSp_gamma_result,0,0,1
28485,WprevSeSp,0,0,1
28485,WprevSeSp_gamma_result,0,0,1
28486,WprevSeSp,0,0,1
28486,WprevSeSp_gamma_result,0,0,1
28487,WprevSeSp,0,6e-4,0.9994
28487,WprevSeSp_gamma_result,0,0,1
28488,WprevSeSp,0,0,1
28488,WprevSeSp_gamma_result,0,0,1
28489,WprevSeSp,0,0,1
28489,WprevSeSp_gamma_result,0,0,1
28490,WprevSeSp,0,0,1
28490,WprevSeSp_gamma_result,0,0,1
28491,WprevSeSp,0,0,1
28491,WprevSeSp_gamma_result,0,0,1
28492,WprevSeSp,0,0,1
28492,WprevSeSp_gamma_result,0,0,1
28493,WprevSeSp,0,0,1
28493,WprevSeSp_gamma_result,0,0,1
28494,WprevSeSp,0,0,1
28494,WprevSeSp_gamma_result,0,0,1
28495,WprevSeSp,0,0,1
28495,WprevSeSp_gamma_result,0,0,1
28496,WprevSeSp,0,0,1
28496,WprevSeSp_gamma_result,0,0,1
28497,WprevSeSp,0,0,1
28497,WprevSeSp_gamma_result,0,0,1
28498,WprevSeSp,0,0,1
28498,WprevSeSp_gamma_result,0,0,1
28499,WprevSeSp,0,0,1
28499,WprevSeSp_gamma_result,0,0,1
28500,WprevSeSp,0,0,1
28500,WprevSeSp_gamma_result,0,0,1
28501,WprevSeSp,0,0,1
28501,WprevSeSp_gamma_result,0,0,1
28502,WprevSeSp,0,0,1
28502,WprevSeSp_gamma_result,0,0,1
28503,WprevSeSp,0,1e-4,0.9999
28503,WprevSeSp_gamma_result,0,0,1
28504,WprevSeSp,0,0.0651,0.9349
28504,WprevSeSp_gamma_result,0,0,1
28505,WprevSeSp,0,0,1
28505,WprevSeSp_gamma_result,0,0,1
28506,WprevSeSp,0,0.1068,0.8932
28506,WprevSeSp_gamma_result,0,0,1
28507,WprevSeSp,0,0,1
28507,WprevSeSp_gamma_result,0,0,1
28508,WprevSeSp,0,0,1
28508,WprevSeSp_gamma_result,0,0,1
28509,WprevSeSp,0,0,1
28509,WprevSeSp_gamma_result,0,0,1
28510,WprevSeSp,0,0,1
28510,WprevSeSp_gamma_result,0,0,1
28511,WprevSeSp,0,0,1
28511,WprevSeSp_gamma_result,0,0,1
28512,WprevSeSp,0,0,1
28512,WprevSeSp_gamma_result,0,0,1
28513,WprevSeSp,0,0,1
28513,WprevSeSp_gamma_result,0,0,1
28514,WprevSeSp,0,0,1
28514,WprevSeSp_gamma_result,0,0,1
28515,WprevSeSp,0,0,1
28515,WprevSeSp_gamma_result,0,0,1
28516,WprevSeSp,0,0,1
28516,WprevSeSp_gamma_result,0,0,1
28517,WprevSeSp,0,0.0599,0.9401
28517,WprevSeSp_gamma_result,0,0,1
28518,WprevSeSp,0,5e-4,0.9995
28518,WprevSeSp_gamma_result,0,0,1
28519,WprevSeSp,0,0,1
28519,WprevSeSp_gamma_result,0,0,1
28520,WprevSeSp,0,0,1
28520,WprevSeSp_gamma_result,0,0,1
28521,WprevSeSp,0,0,1
28521,WprevSeSp_gamma_result,0,0,1
28522,WprevSeSp,0,0,1
28522,WprevSeSp_gamma_result,0,0,1
28523,WprevSeSp,0,0,1
28523,WprevSeSp_gamma_result,0,0,1
28524,WprevSeSp,0,0,1
28524,WprevSeSp_gamma_result,0,0,1
28525,WprevSeSp,0,0,1
28525,WprevSeSp_gamma_result,0,0,1
28526,WprevSeSp,0,0,1
28526,WprevSeSp_gamma_result,0,0,1
28527,WprevSeSp,0,0,1
28527,WprevSeSp_gamma_result,0,0,1
28528,WprevSeSp,0,0,1
28528,WprevSeSp_gamma_result,0,0,1
28529,WprevSeSp,0,0,1
