design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
356,50,0.2921446525309402,200,0.05,0.1,low,5,0.9415741650348538,9
357,50,0.2921446525309402,200,0.05,0.1,uniform,5,0.5082439000158493,9
358,50,0.2921446525309402,200,0.05,0.25,high,12,0.14900341042493193,9
359,50,0.2921446525309402,200,0.05,0.25,low,12,0.3264204339453773,9
360,50,0.2921446525309402,200,0.05,0.25,uniform,12,0.20919864680265887,9
361,50,0.2921446525309402,200,0.05,0.5,high,25,0.08168315288072918,9
362,50,0.2921446525309402,200,0.05,0.5,low,25,0.1289062884433004,9
363,50,0.2921446525309402,200,0.05,0.5,uniform,25,0.100137266295574,9
364,50,0.2921446525309402,200,0.05,0.75,high,38,0.059044193890868506,9
365,50,0.2921446525309402,200,0.05,0.75,low,38,0.0752516553648987,9
366,50,0.2921446525309402,200,0.05,0.75,uniform,38,0.0657968071702856,9
367,50,0.30983527562755064,200,0.05,0.05,high,2,0.7346276644403222,9
368,50,0.30983527562755064,200,0.05,0.1,high,5,0.32109118984545615,9
369,50,0.30983527562755064,200,0.05,0.1,uniform,5,0.4952775029109533,9
370,50,0.30983527562755064,200,0.05,0.25,high,12,0.14857916116517178,9
371,50,0.30983527562755064,200,0.05,0.25,low,12,0.3399429188764945,9
372,50,0.30983527562755064,200,0.05,0.25,uniform,12,0.2087530333089645,9
373,50,0.30983527562755064,200,0.05,0.5,high,25,0.0800934199383358,9
374,50,0.30983527562755064,200,0.05,0.5,low,25,0.1330746390780022,9
375,50,0.30983527562755064,200,0.05,0.5,uniform,25,0.10077047528624769,9
376,50,0.30983527562755064,200,0.05,0.75,high,38,0.058622386812160476,9
377,50,0.30983527562755064,200,0.05,0.75,low,38,0.07536032940888177,9
378,50,0.30983527562755064,200,0.05,0.75,uniform,38,0.06611336959774493,9
379,50,0.30372463973090513,200,0.05,0.05,high,2,0.7132874879260661,9
380,50,0.30372463973090513,200,0.05,0.1,high,5,0.3085902250857046,9
381,50,0.30372463973090513,200,0.05,0.1,low,5,0.8550374784981293,9
382,50,0.30372463973090513,200,0.05,0.1,uniform,5,0.5172602114938032,10
383,50,0.30372463973090513,200,0.05,0.25,high,12,0.14611808454436379,10
384,50,0.30372463973090513,200,0.05,0.25,low,12,0.31232627705790805,10
385,50,0.30372463973090513,200,0.05,0.25,uniform,12,0.21166115262308818,10
386,50,0.30372463973090513,200,0.05,0.5,high,25,0.08113027377993105,10
387,50,0.30372463973090513,200,0.05,0.5,low,25,0.1303076779110016,10
388,50,0.30372463973090513,200,0.05,0.5,uniform,25,0.10134714044168126,10
389,50,0.30372463973090513,200,0.05,0.75,high,38,0.05953011657100646,10
390,50,0.30372463973090513,200,0.05,0.75,low,38,0.07600967353699306,10
391,50,0.30372463973090513,200,0.05,0.75,uniform,38,0.06591122194649307,10
392,50,0.28991223012467626,200,0.05,0.05,high,2,0.7368138783380462,10
393,50,0.28991223012467626,200,0.05,0.1,high,5,0.3192467967562646,10
394,50,0.28991223012467626,200,0.05,0.1,low,5,0.8551662274526052,10
395,50,0.28991223012467626,200,0.05,0.1,uniform,5,0.5055303760875863,10
396,50,0.28991223012467626,200,0.05,0.25,high,12,0.1497574557438133,10
397,50,0.28991223012467626,200,0.05,0.25,low,12,0.31758032484917076,10
398,50,0.28991223012467626,200,0.05,0.25,uniform,12,0.21050963409854778,10
399,50,0.28991223012467626,200,0.05,0.5,high,25,0.08141879307794307,10
400,50,0.28991223012467626,200,0.05,0.5,low,25,0.12957021117259518,10
401,50,0.28991223012467626,200,0.05,0.5,uniform,25,0.10061054156635257,10
402,50,0.28991223012467626,200,0.05,0.75,high,38,0.05934298888159732,10
403,50,0.28991223012467626,200,0.05,0.75,low,38,0.07506078349091261,10
404,50,0.28991223012467626,200,0.05,0.75,uniform,38,0.06624146233522439,10
405,50,0.3842178433169533,200,0.05,0.05,high,2,0.6086932930604615,10
406,50,0.3842178433169533,200,0.05,0.1,high,5,0.2873889098179691,10
407,50,0.3842178433169533,200,0.05,0.1,uniform,5,0.5154302858230314,10
408,50,0.3842178433169533,200,0.05,0.25,high,12,0.13591678622667844,10
409,50,0.3842178433169533,200,0.05,0.25,low,12,0.36087225313520005,10
410,50,0.3842178433169533,200,0.05,0.25,uniform,12,0.21285566943271753,10
411,50,0.3842178433169533,200,0.05,0.5,high,25,0.07682081498798045,10
412,50,0.3842178433169533,200,0.05,0.5,low,25,0.1432111869501488,10
413,50,0.3842178433169533,200,0.05,0.5,uniform,25,0.10198293311315637,10
414,50,0.3842178433169533,200,0.05,0.75,high,38,0.05804188850818003,10
415,50,0.3842178433169533,200,0.05,0.75,low,38,0.07909792265046005,10
416,50,0.3842178433169533,200,0.05,0.75,uniform,38,0.06653054154028855,10
417,50,0.3549885619244108,200,0.05,0.05,high,2,0.6518107308971158,10
418,50,0.3549885619244108,200,0.05,0.1,high,5,0.28765640667498493,10
419,50,0.3549885619244108,200,0.05,0.1,uniform,5,0.5074144715523153,10
420,50,0.3549885619244108,200,0.05,0.25,high,12,0.13931000580299102,10
421,50,0.3549885619244108,200,0.05,0.25,low,12,0.3489631170490547,10
422,50,0.3549885619244108,200,0.05,0.25,uniform,12,0.2124422378525224,10
423,50,0.3549885619244108,200,0.05,0.5,high,25,0.07915339580506675,10
424,50,0.3549885619244108,200,0.05,0.5,low,25,0.1357533035505082,10
425,50,0.3549885619244108,200,0.05,0.5,uniform,25,0.10125978268044161,11
426,50,0.3549885619244108,200,0.05,0.75,high,38,0.058362235531514726,11
427,50,0.3549885619244108,200,0.05,0.75,low,38,0.0779923842521604,11
428,50,0.3549885619244108,200,0.05,0.75,uniform,38,0.066525035056935,11
429,50,0.4055938837859993,200,0.05,0.05,high,2,0.6350915271043672,11
430,50,0.4055938837859993,200,0.05,0.1,high,5,0.2727014419400789,11
431,50,0.4055938837859993,200,0.05,0.1,uniform,5,0.5115285604341493,11
432,50,0.4055938837859993,200,0.05,0.25,high,12,0.13205216928572958,11
433,50,0.4055938837859993,200,0.05,0.25,low,12,0.3898700730733616,11
434,50,0.4055938837859993,200,0.05,0.25,uniform,12,0.21428639037728592,11
435,50,0.4055938837859993,200,0.05,0.5,high,25,0.07613921450607769,11
436,50,0.4055938837859993,200,0.05,0.5,low,25,0.14564174162229396,11
437,50,0.4055938837859993,200,0.05,0.5,uniform,25,0.10185602967803267,11
438,50,0.4055938837859993,200,0.05,0.75,high,38,0.057355752089006,11
439,50,0.4055938837859993,200,0.05,0.75,low,38,0.08046842053979428,11
440,50,0.4055938837859993,200,0.05,0.75,uniform,38,0.06679873369355026,11
441,50,0.3927105050037708,200,0.05,0.05,high,2,0.7062228931612141,11
442,50,0.3927105050037708,200,0.05,0.1,high,5,0.29623380897643287,11
443,50,0.3927105050037708,200,0.05,0.1,uniform,5,0.5077253769873491,11
444,50,0.3927105050037708,200,0.05,0.25,high,12,0.13541055588831583,11
445,50,0.3927105050037708,200,0.05,0.25,low,12,0.39751195560264413,11
446,50,0.3927105050037708,200,0.05,0.25,uniform,12,0.2119807569056888,11
447,50,0.3927105050037708,200,0.05,0.5,high,25,0.07502089294922157,11
448,50,0.3927105050037708,200,0.05,0.5,low,25,0.1499164979872463,11
449,50,0.3927105050037708,200,0.05,0.5,uniform,25,0.10120261118787882,11
450,50,0.3927105050037708,200,0.05,0.75,high,38,0.05719399709763822,11
451,50,0.3927105050037708,200,0.05,0.75,low,38,0.07927038671038554,11
452,50,0.3927105050037708,200,0.05,0.75,uniform,38,0.06632896807755556,11
453,50,0.35419196782261286,200,0.05,0.05,high,2,0.6500602515365423,11
454,50,0.35419196782261286,200,0.05,0.1,high,5,0.29530032520563476,11
455,50,0.35419196782261286,200,0.05,0.1,uniform,5,0.5062090692826798,11
456,50,0.35419196782261286,200,0.05,0.25,high,12,0.14216539438932105,11
457,50,0.35419196782261286,200,0.05,0.25,low,12,0.3667259970280671,11
458,50,0.35419196782261286,200,0.05,0.25,uniform,12,0.21245310304747694,11
459,50,0.35419196782261286,200,0.05,0.5,high,25,0.07917507631118828,11
460,50,0.35419196782261286,200,0.05,0.5,low,25,0.1356895787806828,11
461,50,0.35419196782261286,200,0.05,0.5,uniform,25,0.10109725554033602,11
462,50,0.35419196782261286,200,0.05,0.75,high,38,0.0578932579689013,11
463,50,0.35419196782261286,200,0.05,0.75,low,38,0.07712514839831976,11
464,50,0.35419196782261286,200,0.05,0.75,uniform,38,0.06607750989419545,11
465,50,0.3669908757541486,200,0.05,0.05,high,2,0.6774164041989317,11
466,50,0.3669908757541486,200,0.05,0.1,high,5,0.29081573269236827,11
467,50,0.3669908757541486,200,0.05,0.1,uniform,5,0.5082369640345888,12
468,50,0.3669908757541486,200,0.05,0.25,high,12,0.13745301181465663,12
469,50,0.3669908757541486,200,0.05,0.25,low,12,0.359298702990001,12
470,50,0.3669908757541486,200,0.05,0.25,uniform,12,0.21044796789054215,12
471,50,0.3669908757541486,200,0.05,0.5,high,25,0.077139784173569,12
472,50,0.3669908757541486,200,0.05,0.5,low,25,0.14211569200446003,12
473,50,0.3669908757541486,200,0.05,0.5,uniform,25,0.10037368515235146,12
474,50,0.3669908757541486,200,0.05,0.75,high,38,0.058082801433799805,12
475,50,0.3669908757541486,200,0.05,0.75,low,38,0.07858677989613863,12
476,50,0.3669908757541486,200,0.05,0.75,uniform,38,0.06626655048331498,12
477,50,0.3339266292094898,200,0.05,0.05,high,2,0.7568222672212097,12
478,50,0.3339266292094898,200,0.05,0.1,high,5,0.31566991977250075,12
479,50,0.3339266292094898,200,0.05,0.1,uniform,5,0.5091435628138065,12
480,50,0.3339266292094898,200,0.05,0.25,high,12,0.1445700587820362,12
481,50,0.3339266292094898,200,0.05,0.25,low,12,0.36412520698680256,12
482,50,0.3339266292094898,200,0.05,0.25,uniform,12,0.2103591312487942,12
483,50,0.3339266292094898,200,0.05,0.5,high,25,0.07820893716806686,12
484,50,0.3339266292094898,200,0.05,0.5,low,25,0.13862439535049395,12
485,50,0.3339266292094898,200,0.05,0.5,uniform,25,0.10037402151670512,12
486,50,0.3339266292094898,200,0.05,0.75,high,38,0.057958609956777624,12
487,50,0.3339266292094898,200,0.05,0.75,low,38,0.0764354282126647,12
488,50,0.3339266292094898,200,0.05,0.75,uniform,38,0.06594593019375175,12
489,50,0.4332252405482335,200,0.05,0.05,high,2,0.6226713315014973,12
490,50,0.4332252405482335,200,0.05,0.1,high,5,0.2678951789807611,12
491,50,0.4332252405482335,200,0.05,0.1,uniform,5,0.5218297835440787,12
492,50,0.4332252405482335,200,0.05,0.25,high,12,0.1281729720061562,12
493,50,0.4332252405482335,200,0.05,0.25,low,12,0.4137637503539996,12
494,50,0.4332252405482335,200,0.05,0.25,uniform,12,0.2123500757999564,12
495,50,0.4332252405482335,200,0.05,0.5,high,25,0.07508781373545079,12
496,50,0.4332252405482335,200,0.05,0.5,low,25,0.14964997453992296,12
497,50,0.4332252405482335,200,0.05,0.5,uniform,25,0.1012438545368296,12
498,50,0.4332252405482335,200,0.05,0.75,high,38,0.056872592438271016,12
499,50,0.4332252405482335,200,0.05,0.75,low,38,0.08198036272438411,12
500,50,0.4332252405482335,200,0.05,0.75,uniform,38,0.06628221347679576,12
501,50,0.430432067553632,200,0.05,0.05,high,2,0.6143578269423998,12
502,50,0.430432067553632,200,0.05,0.1,high,5,0.2761156065444693,12
503,50,0.430432067553632,200,0.05,0.1,uniform,5,0.5125878478584972,12
504,50,0.430432067553632,200,0.05,0.25,high,12,0.12921983832578568,12
505,50,0.430432067553632,200,0.05,0.25,low,12,0.40954175803283266,12
506,50,0.430432067553632,200,0.05,0.25,uniform,12,0.21298309131644358,12
507,50,0.430432067553632,200,0.05,0.5,high,25,0.07491480007340776,12
508,50,0.430432067553632,200,0.05,0.5,low,25,0.15034196512250236,12
509,50,0.430432067553632,200,0.05,0.5,uniform,25,0.10155383009423684,12
510,50,0.430432067553632,200,0.05,0.75,high,38,0.056953295254710594,13
511,50,0.430432067553632,200,0.05,0.75,low,38,0.08155775185653544,13
512,50,0.430432067553632,200,0.05,0.75,uniform,38,0.06653799750620183,13
513,50,0.40196536575356706,200,0.05,0.05,high,2,0.6777631686173662,13
514,50,0.40196536575356706,200,0.05,0.1,high,5,0.29316688020139126,13
515,50,0.40196536575356706,200,0.05,0.1,uniform,5,0.5022542097187519,13
516,50,0.40196536575356706,200,0.05,0.25,high,12,0.13557018222101283,13
517,50,0.40196536575356706,200,0.05,0.25,low,12,0.4132629107222654,13
518,50,0.40196536575356706,200,0.05,0.25,uniform,12,0.21156015702631206,13
519,50,0.40196536575356706,200,0.05,0.5,high,25,0.07501895104634972,13
520,50,0.40196536575356706,200,0.05,0.5,low,25,0.14992425323382025,13
521,50,0.40196536575356706,200,0.05,0.5,uniform,25,0.10105119798318814,13
522,50,0.40196536575356706,200,0.05,0.75,high,38,0.0568820678528103,13
523,50,0.40196536575356706,200,0.05,0.75,low,38,0.07921578446032682,13
524,50,0.40196536575356706,200,0.05,0.75,uniform,38,0.06613169067097222,13
525,50,0.360470729127073,200,0.05,0.05,high,2,0.7581079897213104,13
526,50,0.360470729127073,200,0.05,0.1,high,5,0.31245031051607347,13
527,50,0.360470729127073,200,0.05,0.1,uniform,5,0.4996257354240045,13
528,50,0.360470729127073,200,0.05,0.25,high,12,0.1398083389577192,13
529,50,0.360470729127073,200,0.05,0.25,low,12,0.36721902917599325,13
530,50,0.360470729127073,200,0.05,0.25,uniform,12,0.2093045673533127,13
531,50,0.360470729127073,200,0.05,0.5,high,25,0.07674614228739404,13
532,50,0.360470729127073,200,0.05,0.5,low,25,0.14347142377158062,13
533,50,0.360470729127073,200,0.05,0.5,uniform,25,0.09979190843959701,13
534,50,0.360470729127073,200,0.05,0.75,high,38,0.05788099001025881,13
535,50,0.360470729127073,200,0.05,0.75,low,38,0.07783705866308221,13
536,50,0.360470729127073,200,0.05,0.75,uniform,38,0.06579239646204396,13
537,50,0.45475912021203674,200,0.05,0.05,high,2,0.5791831480027063,13
538,50,0.45475912021203674,200,0.05,0.1,high,5,0.2705407440733696,13
539,50,0.45475912021203674,200,0.05,0.1,uniform,5,0.5193680174019399,13
540,50,0.45475912021203674,200,0.05,0.25,high,12,0.12888196649648961,13
541,50,0.45475912021203674,200,0.05,0.25,low,12,0.43731390215416777,13
542,50,0.45475912021203674,200,0.05,0.25,uniform,12,0.21206384723960844,13
543,50,0.45475912021203674,200,0.05,0.5,high,25,0.07271240917816156,13
544,50,0.45475912021203674,200,0.05,0.5,low,25,0.16007198665669517,13
545,50,0.45475912021203674,200,0.05,0.5,uniform,25,0.10195660597689035,13
546,50,0.45475912021203674,200,0.05,0.75,high,38,0.05645471279521718,13
547,50,0.45475912021203674,200,0.05,0.75,low,38,0.08169292185573562,13
548,50,0.45475912021203674,200,0.05,0.75,uniform,38,0.06619335734616487,13
549,50,0.4508793524625125,200,0.05,0.05,high,2,0.5253838910110192,13
550,50,0.4508793524625125,200,0.05,0.1,high,5,0.2583216368625044,13
551,50,0.4508793524625125,200,0.05,0.1,uniform,5,0.5193400363724594,13
552,50,0.4508793524625125,200,0.05,0.25,high,12,0.13178814385563778,14
553,50,0.4508793524625125,200,0.05,0.25,low,12,0.42850684415456436,14
554,50,0.4508793524625125,200,0.05,0.25,uniform,12,0.2149545598456658,14
555,50,0.4508793524625125,200,0.05,0.5,high,25,0.07505857824674443,14
556,50,0.4508793524625125,200,0.05,0.5,low,25,0.14976623475534956,14
557,50,0.4508793524625125,200,0.05,0.5,uniform,25,0.10291949866665609,14
558,50,0.4508793524625125,200,0.05,0.75,high,38,0.0566049003831992,14
559,50,0.4508793524625125,200,0.05,0.75,low,38,0.08056677755656967,14
560,50,0.4508793524625125,200,0.05,0.75,uniform,38,0.06661225648938145,14
561,50,0.4574286358819687,200,0.05,0.05,high,2,0.6419538891885467,14
562,50,0.4574286358819687,200,0.05,0.1,high,5,0.2698269377975947,14
563,50,0.4574286358819687,200,0.05,0.1,uniform,5,0.514065630974257,14
564,50,0.4574286358819687,200,0.05,0.25,high,12,0.12655556898513057,14
565,50,0.4574286358819687,200,0.05,0.25,low,12,0.4453685613990185,14
566,50,0.4574286358819687,200,0.05,0.25,uniform,12,0.21065223538024805,14
567,50,0.4574286358819687,200,0.05,0.5,high,25,0.07279668412243209,14
568,50,0.4574286358819687,200,0.05,0.5,low,25,0.15966507175225472,14
569,50,0.4574286358819687,200,0.05,0.5,uniform,25,0.10042488769355364,14
570,50,0.4574286358819687,200,0.05,0.75,high,38,0.05632321394284287,14
571,50,0.4574286358819687,200,0.05,0.75,low,38,0.0826560174934573,14
572,50,0.4574286358819687,200,0.05,0.75,uniform,38,0.06619300153281477,14
573,50,0.4817518981880892,200,0.05,0.05,high,2,0.5382117207031302,14
574,50,0.4817518981880892,200,0.05,0.1,high,5,0.2550267527705457,14
575,50,0.4817518981880892,200,0.05,0.1,uniform,5,0.51770553894283,14
576,50,0.4817518981880892,200,0.05,0.25,high,12,0.12929528033352103,14
577,50,0.4817518981880892,200,0.05,0.25,low,12,0.51698803453462,14
578,50,0.4817518981880892,200,0.05,0.25,uniform,12,0.21082564370482298,14
579,50,0.4817518981880892,200,0.05,0.5,high,25,0.07334262468964461,14
580,50,0.4817518981880892,200,0.05,0.5,low,25,0.15710020973387218,14
581,50,0.4817518981880892,200,0.05,0.5,uniform,25,0.10174189874512847,14
582,50,0.4817518981880892,200,0.05,0.75,high,38,0.0553534562239724,14
583,50,0.4817518981880892,200,0.05,0.75,low,38,0.08152772762117542,14
584,50,0.4817518981880892,200,0.05,0.75,uniform,38,0.06652143411602139,14
585,50,0.5517629756783189,200,0.05,0.02,high,1,0.9347528258440024,14
586,50,0.5517629756783189,200,0.05,0.05,high,2,0.5008464345284585,14
587,50,0.5517629756783189,200,0.05,0.1,high,5,0.21931623968226813,14
588,50,0.5517629756783189,200,0.05,0.1,uniform,5,0.5496327220302856,14
589,50,0.5517629756783189,200,0.05,0.25,high,12,0.11999108860059143,14
590,50,0.5517629756783189,200,0.05,0.25,low,12,0.5226599180725937,14
591,50,0.5517629756783189,200,0.05,0.25,uniform,12,0.219318952279952,14
592,50,0.5517629756783189,200,0.05,0.5,high,25,0.07131536715933945,14
593,50,0.5517629756783189,200,0.05,0.5,low,25,0.16728627432554508,14
594,50,0.5517629756783189,200,0.05,0.5,uniform,25,0.10336975831315903,15
595,50,0.5517629756783189,200,0.05,0.75,high,38,0.05528921515112699,15
596,50,0.5517629756783189,200,0.05,0.75,low,38,0.08571883292552296,15
597,50,0.5517629756783189,200,0.05,0.75,uniform,38,0.06747482492816975,15
598,50,0.5821296372961114,200,0.05,0.02,high,1,0.8645042967949855,15
599,50,0.5821296372961114,200,0.05,0.05,high,2,0.482985416162893,15
600,50,0.5821296372961114,200,0.05,0.1,high,5,0.22749500059700917,15
601,50,0.5821296372961114,200,0.05,0.1,uniform,5,0.5254378867203301,15
602,50,0.5821296372961114,200,0.05,0.25,high,12,0.11300704938614119,15
603,50,0.5821296372961114,200,0.05,0.25,low,12,0.53211861714781294,15
604,50,0.5821296372961114,200,0.05,0.25,uniform,12,0.21363154985727106,15
605,50,0.5821296372961114,200,0.05,0.5,high,25,0.0691254373079577,15
606,50,0.5821296372961114,200,0.05,0.5,low,25,0.1807159653264399,15
607,50,0.5821296372961114,200,0.05,0.5,uniform,25,0.10235537002997643,15
608,50,0.5821296372961114,200,0.05,0.75,high,38,0.05518544588630462,15
609,50,0.5821296372961114,200,0.05,0.75,low,38,0.08967809990083253,15
610,50,0.5821296372961114,200,0.05,0.75,uniform,38,0.06720359373460384,15
611,50,0.5218889085310902,200,0.05,0.02,high,1,0.9817178492207767,15
612,50,0.5218889085310902,200,0.05,0.05,high,2,0.5171673134523669,15
613,50,0.5218889085310902,200,0.05,0.1,high,5,0.2371761143011562,15
614,50,0.5218889085310902,200,0.05,0.1,uniform,5,0.5363942187454369,15
615,50,0.5218889085310902,200,0.05,0.25,high,12,0.12181153732802376,15
616,50,0.5218889085310902,200,0.05,0.25,low,12,0.5008083177642999,15
617,50,0.5218889085310902,200,0.05,0.25,uniform,12,0.21673736746170416,15
618,50,0.5218889085310902,200,0.05,0.5,high,25,0.07117679499383177,15
619,50,0.5218889085310902,200,0.05,0.5,low,25,0.16805374707212226,15
620,50,0.5218889085310902,200,0.05,0.5,uniform,25,0.10293410090898586,15
621,50,0.5218889085310902,200,0.05,0.75,high,38,0.055545594217068325,15
622,50,0.5218889085310902,200,0.05,0.75,low,38,0.08481334745112605,15
623,50,0.5218889085310902,200,0.05,0.75,uniform,38,0.06699989786013053,15
624,50,0.4496484100724768,200,0.05,0.05,high,2,0.5695037096749279,15
625,50,0.4496484100724768,200,0.05,0.1,high,5,0.26447054487668076,15
626,50,0.4496484100724768,200,0.05,0.1,uniform,5,0.5168425172232727,15
627,50,0.4496484100724768,200,0.05,0.25,high,12,0.13145765897899592,15
628,50,0.4496484100724768,200,0.05,0.25,low,12,0.4583681999423631,15
629,50,0.4496484100724768,200,0.05,0.25,uniform,12,0.21466557780956189,15
630,50,0.4496484100724768,200,0.05,0.5,high,25,0.0742086396428722,15
631,50,0.4496484100724768,200,0.05,0.5,low,25,0.1532689170841568,15
632,50,0.4496484100724768,200,0.05,0.5,uniform,25,0.10182941613283436,15
633,50,0.4496484100724768,200,0.05,0.75,high,38,0.05612192624291718,15
634,50,0.4496484100724768,200,0.05,0.75,low,38,0.08069079115868814,15
635,50,0.4496484100724768,200,0.05,0.75,uniform,38,0.06639511952699594,15
636,50,0.4918698341485111,200,0.05,0.05,high,2,0.5783671523536785,15
637,50,0.4918698341485111,200,0.05,0.1,high,5,0.2532263534087961,16
638,50,0.4918698341485111,200,0.05,0.1,uniform,5,0.5145812969026453,16
639,50,0.4918698341485111,200,0.05,0.25,high,12,0.12369334537095754,16
