design,method,lower_error_freq,upper_error_freq,coverage
152,AC,0.0259,0.0169,0.9572
152,CP,0.0212,0.0177,0.9611
152,wspoissonTest,0.0215,0.0176,0.9609
152,wspoissonTest_midp,0.0252,0.0191,0.9557
153,AC,0.0252,0.0178,0.957
153,CP,0.019,0.0188,0.9622
153,wspoissonTest,0.019,0.0167,0.9643
153,wspoissonTest_midp,0.0233,0.0208,0.9559
154,AC,0.0269,0.0203,0.9528
154,CP,0.0208,0.021,0.9582
154,wspoissonTest,0.021,0.0179,0.9611
154,wspoissonTest_midp,0.0244,0.023,0.9526
155,AC,0.0271,0.017,0.9559
155,CP,0.0211,0.0181,0.9608
155,wspoissonTest,0.0211,0.0172,0.9617
155,wspoissonTest_midp,0.0247,0.0229,0.9524
156,AC,0.0274,0.0174,0.9552
156,CP,0.0212,0.0186,0.9602
156,wspoissonTest,0.0214,0.0166,0.962
156,wspoissonTest_midp,0.025,0.0222,0.9528
157,AC,0.0264,0.0205,0.9531
157,CP,0.0205,0.0217,0.9578
157,wspoissonTest,0.0205,0.0179,0.9616
157,wspoissonTest_midp,0.0238,0.0237,0.9525
158,AC,0.0284,0.0191,0.9525
158,CP,0.0223,0.0199,0.9578
158,wspoissonTest,0.0223,0.019,0.9587
158,wspoissonTest_midp,0.0261,0.0228,0.9511
159,AC,0.0285,0.0177,0.9538
159,CP,0.022,0.0186,0.9594
159,wspoissonTest,0.0221,0.0168,0.9611
159,wspoissonTest_midp,0.0267,0.021,0.9523
160,AC,0.0258,0.0233,0.9509
160,CP,0.0208,0.024,0.9552
160,wspoissonTest,0.0208,0.0218,0.9574
160,wspoissonTest_midp,0.0241,0.0267,0.9492
161,AC,0.0278,0.0202,0.952
161,CP,0.021,0.021,0.958
161,wspoissonTest,0.021,0.0196,0.9594
161,wspoissonTest_midp,0.0251,0.0233,0.9516
162,AC,0.0274,0.0178,0.9548
162,CP,0.0213,0.0184,0.9603
162,wspoissonTest,0.0215,0.0171,0.9614
162,wspoissonTest_midp,0.0253,0.0213,0.9534
163,AC,0.0113,0.0078,0.9809
163,CP,0.0082,0.0078,0.984
163,wspoissonTest,0.0082,0.0078,0.984
163,wspoissonTest_midp,0.0082,0.0078,0.984
164,AC,0.0123,0.0097,0.978
164,CP,0.0123,0.0097,0.978
164,wspoissonTest,0.0123,0.0097,0.978
164,wspoissonTest_midp,0.0123,0.0155,0.9722
165,AC,0.0117,0.01,0.9783
165,CP,0.0077,0.01,0.9823
165,wspoissonTest,0.0077,0.01,0.9823
165,wspoissonTest_midp,0.0117,0.01,0.9783
166,AC,0.0165,0.0146,0.9689
166,CP,0.0133,0.0152,0.9715
166,wspoissonTest,0.0133,0.0108,0.9759
166,wspoissonTest_midp,0.0152,0.0152,0.9696
167,AC,0.0213,0.0147,0.964
167,CP,0.0152,0.0209,0.9639
167,wspoissonTest,0.0152,0.0205,0.9643
167,wspoissonTest_midp,0.0213,0.0216,0.9571
168,AC,0.0187,0.0134,0.9679
168,CP,0.0137,0.0144,0.9719
168,wspoissonTest,0.0137,0.0125,0.9738
168,wspoissonTest_midp,0.0169,0.0158,0.9673
169,AC,0.0224,0.017,0.9606
169,CP,0.0187,0.0173,0.964
169,wspoissonTest,0.0188,0.0147,0.9665
169,wspoissonTest_midp,0.021,0.0176,0.9614
170,AC,0.0266,0.0166,0.9568
170,CP,0.0201,0.0174,0.9625
170,wspoissonTest,0.0201,0.017,0.9629
170,wspoissonTest_midp,0.0248,0.0226,0.9526
171,AC,0.0272,0.0192,0.9536
171,CP,0.0214,0.0194,0.9592
171,wspoissonTest,0.0215,0.0185,0.96
171,wspoissonTest_midp,0.0257,0.0211,0.9532
172,AC,0.0262,0.0193,0.9545
172,CP,0.0206,0.0197,0.9597
172,wspoissonTest,0.0206,0.0164,0.963
172,wspoissonTest_midp,0.0248,0.0209,0.9543
173,AC,0.0285,0.0204,0.9511
173,CP,0.022,0.022,0.956
173,wspoissonTest,0.022,0.0214,0.9566
173,wspoissonTest_midp,0.0265,0.0244,0.9491
174,AC,0.0266,0.0176,0.9558
174,CP,0.0205,0.0187,0.9608
174,wspoissonTest,0.0205,0.0166,0.9629
174,wspoissonTest_midp,0.0245,0.0211,0.9544
175,AC,0.0289,0.0188,0.9523
175,CP,0.0214,0.0191,0.9595
175,wspoissonTest,0.0214,0.0172,0.9614
175,wspoissonTest_midp,0.0265,0.0218,0.9517
176,AC,0.0266,0.0206,0.9528
176,CP,0.0211,0.0221,0.9568
176,wspoissonTest,0.0211,0.0205,0.9584
176,wspoissonTest_midp,0.0238,0.0261,0.9501
177,AC,0.0268,0.0179,0.9553
177,CP,0.0208,0.0187,0.9605
177,wspoissonTest,0.0208,0.0165,0.9627
177,wspoissonTest_midp,0.0249,0.0204,0.9547
178,AC,0.0252,0.0214,0.9534
178,CP,0.0202,0.0224,0.9574
178,wspoissonTest,0.0203,0.0199,0.9598
178,wspoissonTest_midp,0.0235,0.0252,0.9513
179,AC,0.0299,0.0202,0.9499
179,CP,0.0223,0.0217,0.956
179,wspoissonTest,0.0224,0.02,0.9576
179,wspoissonTest_midp,0.0266,0.0251,0.9483
180,AC,0.0269,0.0172,0.9559
180,CP,0.0208,0.0186,0.9606
180,wspoissonTest,0.0209,0.0166,0.9625
180,wspoissonTest_midp,0.0248,0.021,0.9542
181,AC,0.0095,0.008,0.9825
181,CP,0.0066,0.008,0.9854
181,wspoissonTest,0.0066,0.005,0.9884
181,wspoissonTest_midp,0.0095,0.008,0.9825
182,AC,0.0151,0.0097,0.9752
182,CP,0.0101,0.0097,0.9802
182,wspoissonTest,0.0101,0.0097,0.9802
182,wspoissonTest_midp,0.0151,0.0158,0.9691
183,AC,0.0126,0.0102,0.9772
183,CP,0.0094,0.0102,0.9804
183,wspoissonTest,0.0094,0.0102,0.9804
183,wspoissonTest_midp,0.0126,0.0102,0.9772
184,AC,0.0196,0.0141,0.9663
184,CP,0.0151,0.0146,0.9703
184,wspoissonTest,0.0151,0.0107,0.9742
184,wspoissonTest_midp,0.0169,0.0146,0.9685
185,AC,0.0236,0.0132,0.9632
185,CP,0.0163,0.0132,0.9705
185,wspoissonTest,0.0163,0.0132,0.9705
185,wspoissonTest_midp,0.0236,0.0201,0.9563
186,AC,0.0197,0.0125,0.9678
186,CP,0.0144,0.0138,0.9718
186,wspoissonTest,0.0144,0.0125,0.9731
186,wspoissonTest_midp,0.0174,0.0172,0.9654
187,AC,0.0218,0.0182,0.96
187,CP,0.0169,0.0192,0.9639
187,wspoissonTest,0.0169,0.0162,0.9669
187,wspoissonTest_midp,0.0203,0.0207,0.959
188,AC,0.0265,0.0164,0.9571
188,CP,0.0182,0.0228,0.959
188,wspoissonTest,0.0182,0.022,0.9598
188,wspoissonTest_midp,0.0182,0.0243,0.9575
189,AC,0.0237,0.0185,0.9578
189,CP,0.0176,0.019,0.9634
189,wspoissonTest,0.0176,0.018,0.9644
189,wspoissonTest_midp,0.0217,0.0209,0.9574
190,AC,0.0296,0.0201,0.9503
190,CP,0.0236,0.0206,0.9558
190,wspoissonTest,0.0238,0.0182,0.958
190,wspoissonTest_midp,0.0284,0.0219,0.9497
191,AC,0.0268,0.0177,0.9555
191,CP,0.0227,0.0192,0.9581
191,wspoissonTest,0.0229,0.0186,0.9585
191,wspoissonTest_midp,0.0241,0.0241,0.9518
192,AC,0.0251,0.019,0.9559
192,CP,0.0189,0.0197,0.9614
192,wspoissonTest,0.0189,0.018,0.9631
192,wspoissonTest_midp,0.0227,0.0229,0.9544
193,AC,0.0238,0.0198,0.9564
193,CP,0.0183,0.0205,0.9612
193,wspoissonTest,0.0185,0.0185,0.963
193,wspoissonTest_midp,0.0228,0.0223,0.9549
194,AC,0.0277,0.0198,0.9525
194,CP,0.0223,0.0205,0.9572
194,wspoissonTest,0.0225,0.02,0.9575
194,wspoissonTest_midp,0.0264,0.0241,0.9495
195,AC,0.0275,0.0214,0.9511
195,CP,0.0202,0.0222,0.9576
195,wspoissonTest,0.0202,0.0206,0.9592
195,wspoissonTest_midp,0.0247,0.0251,0.9502
196,AC,0.0264,0.0192,0.9544
196,CP,0.0211,0.0206,0.9583
196,wspoissonTest,0.0211,0.0189,0.96
196,wspoissonTest_midp,0.0244,0.0235,0.9521
197,AC,0.0272,0.0189,0.9539
197,CP,0.02,0.0201,0.9599
197,wspoissonTest,0.0202,0.0188,0.961
197,wspoissonTest_midp,0.0248,0.0235,0.9517
198,AC,0.0287,0.0174,0.9539
198,CP,0.0222,0.0182,0.9596
198,wspoissonTest,0.0223,0.0167,0.961
198,wspoissonTest_midp,0.0264,0.0213,0.9523
199,AC,0.0073,0.0043,0.9884
199,CP,0.0048,0.0071,0.9881
199,wspoissonTest,0.0048,0.0043,0.9909
199,wspoissonTest_midp,0.0073,0.0043,0.9884
200,AC,0.0184,0.0093,0.9723
200,CP,0.0115,0.0093,0.9792
200,wspoissonTest,0.0115,0.0093,0.9792
200,wspoissonTest_midp,0.0115,0.0166,0.9719
201,AC,0.0126,0.0082,0.9792
201,CP,0.0085,0.0082,0.9833
201,wspoissonTest,0.0085,0.0082,0.9833
201,wspoissonTest_midp,0.0126,0.0082,0.9792
202,AC,0.0205,0.0128,0.9667
202,CP,0.016,0.0138,0.9702
202,wspoissonTest,0.016,0.0107,0.9733
202,wspoissonTest_midp,0.0199,0.0128,0.9673
203,AC,0.0209,0.013,0.9661
203,CP,0.0134,0.018,0.9686
203,wspoissonTest,0.0134,0.018,0.9686
203,wspoissonTest_midp,0.0209,0.0189,0.9602
204,AC,0.0197,0.0135,0.9668
204,CP,0.0144,0.0139,0.9717
204,wspoissonTest,0.0144,0.0126,0.973
204,wspoissonTest_midp,0.0183,0.0152,0.9665
205,AC,0.0253,0.0162,0.9585
205,CP,0.0197,0.0167,0.9636
205,wspoissonTest,0.0197,0.0125,0.9678
205,wspoissonTest_midp,0.0246,0.0167,0.9587
206,AC,0.026,0.0168,0.9572
206,CP,0.0187,0.0182,0.9631
206,wspoissonTest,0.0188,0.0172,0.964
206,wspoissonTest_midp,0.0221,0.024,0.9539
207,AC,0.0264,0.018,0.9556
207,CP,0.0212,0.0187,0.9601
207,wspoissonTest,0.0213,0.0159,0.9628
207,wspoissonTest_midp,0.0251,0.0201,0.9548
208,AC,0.0275,0.0174,0.9551
208,CP,0.0215,0.0179,0.9606
208,wspoissonTest,0.0219,0.0143,0.9638
208,wspoissonTest_midp,0.0263,0.0184,0.9553
209,AC,0.0274,0.017,0.9556
209,CP,0.0205,0.0179,0.9616
209,wspoissonTest,0.0205,0.0168,0.9627
209,wspoissonTest_midp,0.0249,0.0201,0.955
210,AC,0.0269,0.0195,0.9536
210,CP,0.0203,0.0202,0.9595
210,wspoissonTest,0.0203,0.0174,0.9623
210,wspoissonTest_midp,0.0246,0.0217,0.9537
211,AC,0.0302,0.0196,0.9502
211,CP,0.0232,0.0202,0.9566
211,wspoissonTest,0.0233,0.0166,0.9601
211,wspoissonTest_midp,0.0277,0.0208,0.9515
212,AC,0.0296,0.0176,0.9528
212,CP,0.0219,0.0185,0.9596
212,wspoissonTest,0.0221,0.0167,0.9612
212,wspoissonTest_midp,0.0269,0.0214,0.9517
213,AC,0.0285,0.021,0.9505
213,CP,0.0212,0.0219,0.9569
213,wspoissonTest,0.0213,0.0189,0.9598
213,wspoissonTest_midp,0.0261,0.0231,0.9508
214,AC,0.0268,0.0204,0.9528
214,CP,0.0198,0.0215,0.9587
214,wspoissonTest,0.0198,0.0174,0.9628
214,wspoissonTest_midp,0.0252,0.0236,0.9512
215,AC,0.0271,0.0179,0.955
215,CP,0.0204,0.0189,0.9607
215,wspoissonTest,0.0205,0.0162,0.9633
215,wspoissonTest_midp,0.0252,0.0213,0.9535
216,AC,0.0263,0.0218,0.9519
216,CP,0.0206,0.0223,0.9571
216,wspoissonTest,0.0208,0.0193,0.9599
216,wspoissonTest_midp,0.0244,0.0239,0.9517
217,AC,0.0081,0.0058,0.9861
217,CP,0.0046,0.0077,0.9877
217,wspoissonTest,0.0046,0.0058,0.9896
217,wspoissonTest_midp,0.0081,0.0058,0.9861
218,AC,0.0161,0.0091,0.9748
218,CP,0.0105,0.0157,0.9738
218,wspoissonTest,0.0105,0.0157,0.9738
218,wspoissonTest_midp,0.0161,0.0157,0.9682
219,AC,0.0143,0.0093,0.9764
219,CP,0.0103,0.0093,0.9804
219,wspoissonTest,0.0103,0.0093,0.9804
219,wspoissonTest_midp,0.0143,0.0093,0.9764
220,AC,0.0169,0.0137,0.9694
220,CP,0.012,0.0143,0.9737
220,wspoissonTest,0.012,0.0101,0.9779
220,wspoissonTest_midp,0.0169,0.0137,0.9694
221,AC,0.0214,0.0123,0.9663
221,CP,0.0144,0.0148,0.9708
221,wspoissonTest,0.0144,0.0136,0.972
221,wspoissonTest_midp,0.017,0.0196,0.9634
222,AC,0.0202,0.0134,0.9664
222,CP,0.0159,0.0138,0.9703
222,wspoissonTest,0.0159,0.0131,0.971
222,wspoissonTest_midp,0.0189,0.0156,0.9655
223,AC,0.0241,0.0177,0.9582
223,CP,0.0199,0.0183,0.9618
223,wspoissonTest,0.0199,0.0133,0.9668
223,wspoissonTest_midp,0.0234,0.0181,0.9585
224,AC,0.0294,0.0174,0.9532
224,CP,0.0228,0.0187,0.9585
224,wspoissonTest,0.0229,0.0178,0.9593
224,wspoissonTest_midp,0.0245,0.0243,0.9512
225,AC,0.0226,0.0196,0.9578
225,CP,0.0177,0.0206,0.9617
225,wspoissonTest,0.0177,0.0183,0.964
225,wspoissonTest_midp,0.0211,0.0225,0.9564
226,AC,0.0261,0.0215,0.9524
226,CP,0.0211,0.0223,0.9566
226,wspoissonTest,0.0212,0.0174,0.9614
226,wspoissonTest_midp,0.0252,0.0227,0.9521
227,AC,0.0257,0.0169,0.9574
227,CP,0.0203,0.0184,0.9613
227,wspoissonTest,0.0204,0.0169,0.9627
227,wspoissonTest_midp,0.0231,0.0213,0.9556
228,AC,0.0282,0.0197,0.9521
228,CP,0.0217,0.0207,0.9576
228,wspoissonTest,0.0218,0.0176,0.9606
228,wspoissonTest_midp,0.0258,0.022,0.9522
229,AC,0.0259,0.0218,0.9523
229,CP,0.0209,0.0229,0.9562
229,wspoissonTest,0.0209,0.0185,0.9606
229,wspoissonTest_midp,0.0243,0.0241,0.9516
230,AC,0.0274,0.0192,0.9534
230,CP,0.0215,0.0199,0.9586
230,wspoissonTest,0.0216,0.0178,0.9606
230,wspoissonTest_midp,0.0244,0.0225,0.9531
231,AC,0.0295,0.0203,0.9502
231,CP,0.0242,0.0208,0.955
231,wspoissonTest,0.0242,0.0179,0.9579
231,wspoissonTest_midp,0.0277,0.0223,0.95
232,AC,0.0285,0.0203,0.9512
232,CP,0.0231,0.0215,0.9554
232,wspoissonTest,0.0231,0.0178,0.9591
232,wspoissonTest_midp,0.0273,0.0229,0.9498
233,AC,0.0273,0.0183,0.9544
233,CP,0.0213,0.0192,0.9595
233,wspoissonTest,0.0214,0.0172,0.9614
233,wspoissonTest_midp,0.0256,0.022,0.9524
234,AC,0.0283,0.0181,0.9536
234,CP,0.023,0.0192,0.9578
234,wspoissonTest,0.0231,0.0162,0.9607
234,wspoissonTest_midp,0.0267,0.0215,0.9518
235,AC,0.0082,0.0061,0.9857
235,CP,0.0055,0.0061,0.9884
235,wspoissonTest,0.0055,0.0042,0.9903
235,wspoissonTest_midp,0.0082,0.0042,0.9876
236,AC,0.0168,0.0137,0.9695
236,CP,0.012,0.0137,0.9743
236,wspoissonTest,0.012,0.0137,0.9743
236,wspoissonTest_midp,0.0168,0.0137,0.9695
237,AC,0.0172,0.0072,0.9756
237,CP,0.0114,0.0116,0.977
237,wspoissonTest,0.0114,0.0072,0.9814
237,wspoissonTest_midp,0.0114,0.0116,0.977
238,AC,0.0166,0.0137,0.9697
238,CP,0.0136,0.0144,0.972
238,wspoissonTest,0.0136,0.0102,0.9762
238,wspoissonTest_midp,0.0164,0.0137,0.9699
239,AC,0.0224,0.0152,0.9624
239,CP,0.0169,0.0157,0.9674
239,wspoissonTest,0.0169,0.0157,0.9674
239,wspoissonTest_midp,0.0181,0.0178,0.9641
240,AC,0.0186,0.0139,0.9675
240,CP,0.0144,0.015,0.9706
240,wspoissonTest,0.0144,0.0131,0.9725
240,wspoissonTest_midp,0.0177,0.0158,0.9665
241,AC,0.0203,0.0198,0.9599
241,CP,0.0175,0.0204,0.9621
241,wspoissonTest,0.0175,0.0152,0.9673
241,wspoissonTest_midp,0.0196,0.0202,0.9602
242,AC,0.0262,0.0168,0.957
242,CP,0.0175,0.0181,0.9644
242,wspoissonTest,0.0177,0.017,0.9653
242,wspoissonTest_midp,0.0221,0.0201,0.9578
243,AC,0.0254,0.0186,0.956
243,CP,0.0193,0.0192,0.9615
243,wspoissonTest,0.0193,0.0169,0.9638
243,wspoissonTest_midp,0.0246,0.0209,0.9545
244,AC,0.0271,0.0191,0.9538
244,CP,0.0216,0.0198,0.9586
244,wspoissonTest,0.0217,0.0159,0.9624
244,wspoissonTest_midp,0.0266,0.02,0.9534
245,AC,0.0255,0.0189,0.9556
245,CP,0.0184,0.0206,0.961
245,wspoissonTest,0.0186,0.0182,0.9632
245,wspoissonTest_midp,0.023,0.0232,0.9538
246,AC,0.027,0.0181,0.9549
246,CP,0.022,0.0196,0.9584
246,wspoissonTest,0.0221,0.0165,0.9614
246,wspoissonTest_midp,0.0253,0.0216,0.9531
247,AC,0.0277,0.0205,0.9518
247,CP,0.0222,0.0213,0.9565
247,wspoissonTest,0.0223,0.0173,0.9604
247,wspoissonTest_midp,0.0267,0.022,0.9513
248,AC,0.0274,0.0201,0.9525
248,CP,0.0209,0.0214,0.9577
248,wspoissonTest,0.0211,0.0189,0.96
248,wspoissonTest_midp,0.0247,0.025,0.9503
249,AC,0.0259,0.0197,0.9544
249,CP,0.0202,0.0202,0.9596
249,wspoissonTest,0.0203,0.0178,0.9619
249,wspoissonTest_midp,0.024,0.0218,0.9542
250,AC,0.0256,0.0197,0.9547
250,CP,0.0192,0.021,0.9598
250,wspoissonTest,0.0192,0.0163,0.9645
250,wspoissonTest_midp,0.0238,0.022,0.9542
251,AC,0.0279,0.0177,0.9544
251,CP,0.023,0.019,0.958
251,wspoissonTest,0.023,0.0164,0.9606
251,wspoissonTest_midp,0.0258,0.0209,0.9533
252,AC,0.0253,0.0188,0.9559
252,CP,0.0199,0.0199,0.9602
252,wspoissonTest,0.02,0.017,0.963
252,wspoissonTest_midp,0.0231,0.022,0.9549
253,AC,0.0079,0.0071,0.985
253,CP,0.0058,0.0071,0.9871
253,wspoissonTest,0.0058,0.0041,0.9901
253,wspoissonTest_midp,0.0079,0.0071,0.985
254,AC,0.0187,0.0138,0.9675
254,CP,0.0125,0.0138,0.9737
254,wspoissonTest,0.0125,0.0138,0.9737
254,wspoissonTest_midp,0.0125,0.0138,0.9737
255,AC,0.0108,0.0107,0.9785
255,CP,0.0075,0.0107,0.9818
255,wspoissonTest,0.0075,0.0107,0.9818
255,wspoissonTest_midp,0.0108,0.0107,0.9785
256,AC,0.016,0.0122,0.9718
256,CP,0.0134,0.0133,0.9733
256,wspoissonTest,0.0134,0.009,0.9776
256,wspoissonTest_midp,0.0156,0.0122,0.9722
257,AC,0.0181,0.014,0.9679
257,CP,0.0181,0.014,0.9679
257,wspoissonTest,0.0181,0.014,0.9679
257,wspoissonTest_midp,0.0181,0.0169,0.965
258,AC,0.0204,0.0137,0.9659
258,CP,0.0161,0.0151,0.9688
258,wspoissonTest,0.0161,0.0118,0.9721
258,wspoissonTest_midp,0.0185,0.0167,0.9648
259,AC,0.0243,0.0175,0.9582
259,CP,0.0187,0.0182,0.9631
259,wspoissonTest,0.0187,0.0127,0.9686
259,wspoissonTest_midp,0.0233,0.0181,0.9586
260,AC,0.0252,0.0194,0.9554
260,CP,0.0225,0.0209,0.9566
260,wspoissonTest,0.0225,0.0207,0.9568
260,wspoissonTest_midp,0.0232,0.0212,0.9556
261,AC,0.0239,0.0173,0.9588
261,CP,0.0182,0.018,0.9638
261,wspoissonTest,0.0182,0.0158,0.966
261,wspoissonTest_midp,0.0218,0.02,0.9582
262,AC,0.027,0.0183,0.9547
262,CP,0.0203,0.019,0.9607
262,wspoissonTest,0.0204,0.0146,0.965
262,wspoissonTest_midp,0.0258,0.0195,0.9547
263,AC,0.0265,0.0177,0.9558
263,CP,0.0204,0.019,0.9606
263,wspoissonTest,0.0205,0.018,0.9615
263,wspoissonTest_midp,0.0252,0.0237,0.9511
264,AC,0.0278,0.02,0.9522
264,CP,0.0209,0.0207,0.9584
264,wspoissonTest,0.0211,0.0181,0.9608
264,wspoissonTest_midp,0.0257,0.0232,0.9511
265,AC,0.0279,0.018,0.9541
265,CP,0.0241,0.019,0.9569
265,wspoissonTest,0.0242,0.0153,0.9605
265,wspoissonTest_midp,0.0271,0.0197,0.9532
266,AC,0.0277,0.0186,0.9537
266,CP,0.0221,0.0202,0.9577
266,wspoissonTest,0.0223,0.0182,0.9595
266,wspoissonTest_midp,0.0256,0.0238,0.9506
267,AC,0.0253,0.0209,0.9538
267,CP,0.0201,0.0218,0.9581
267,wspoissonTest,0.0202,0.0201,0.9597
267,wspoissonTest_midp,0.0234,0.0241,0.9525
268,AC,0.0265,0.0177,0.9558
268,CP,0.0206,0.0181,0.9613
268,wspoissonTest,0.0208,0.0147,0.9645
268,wspoissonTest_midp,0.0254,0.0193,0.9553
269,AC,0.0242,0.0209,0.9549
269,CP,0.0194,0.0226,0.958
269,wspoissonTest,0.0196,0.0198,0.9606
269,wspoissonTest_midp,0.0228,0.0248,0.9524
270,AC,0.025,0.0198,0.9552
270,CP,0.0193,0.0205,0.9602
270,wspoissonTest,0.0193,0.0188,0.9619
270,wspoissonTest_midp,0.0231,0.0231,0.9538
271,AC,0.0038,0.0041,0.9921
271,CP,0.0025,0.0041,0.9934
271,wspoissonTest,0.0025,0.0031,0.9944
271,wspoissonTest_midp,0.0038,0.0041,0.9921
272,AC,0.0153,0.0095,0.9752
272,CP,0.0105,0.0095,0.98
272,wspoissonTest,0.0105,0.0095,0.98
272,wspoissonTest_midp,0.0153,0.0157,0.969
273,AC,0.0096,0.01,0.9804
273,CP,0.0062,0.01,0.9838
273,wspoissonTest,0.0062,0.01,0.9838
273,wspoissonTest_midp,0.0096,0.01,0.9804
274,AC,0.0159,0.0136,0.9705
274,CP,0.0132,0.0142,0.9726
274,wspoissonTest,0.0132,0.0083,0.9785
274,wspoissonTest_midp,0.0159,0.0126,0.9715
275,AC,0.0212,0.0127,0.9661
275,CP,0.0151,0.0127,0.9722
275,wspoissonTest,0.0151,0.0127,0.9722
275,wspoissonTest_midp,0.0212,0.0206,0.9582
276,AC,0.02,0.0142,0.9658
276,CP,0.0154,0.0146,0.97
276,wspoissonTest,0.0154,0.0133,0.9713
276,wspoissonTest_midp,0.0183,0.0173,0.9644
277,AC,0.0258,0.0185,0.9557
277,CP,0.0214,0.0193,0.9593
277,wspoissonTest,0.0215,0.0142,0.9643
277,wspoissonTest_midp,0.0253,0.0187,0.956
278,AC,0.0219,0.0208,0.9573
278,CP,0.0166,0.0208,0.9626
278,wspoissonTest,0.0166,0.0208,0.9626
278,wspoissonTest_midp,0.0217,0.024,0.9543
279,AC,0.0235,0.0179,0.9586
279,CP,0.017,0.0191,0.9639
279,wspoissonTest,0.0172,0.0167,0.9661
279,wspoissonTest_midp,0.0223,0.0207,0.957
280,AC,0.0259,0.0179,0.9562
280,CP,0.0214,0.0184,0.9602
280,wspoissonTest,0.0215,0.0146,0.9639
280,wspoissonTest_midp,0.025,0.0189,0.9561
281,AC,0.0263,0.0192,0.9545
281,CP,0.0209,0.0207,0.9584
281,wspoissonTest,0.0209,0.0197,0.9594
281,wspoissonTest_midp,0.0235,0.0241,0.9524
282,AC,0.0267,0.0199,0.9534
282,CP,0.0202,0.0209,0.9589
282,wspoissonTest,0.0204,0.0188,0.9608
282,wspoissonTest_midp,0.0248,0.0231,0.9521
283,AC,0.0255,0.017,0.9575
283,CP,0.0202,0.0179,0.9619
283,wspoissonTest,0.0203,0.0151,0.9646
283,wspoissonTest_midp,0.0246,0.0191,0.9563
284,AC,0.0305,0.0189,0.9506
284,CP,0.0237,0.0201,0.9562
284,wspoissonTest,0.0238,0.0185,0.9577
284,wspoissonTest_midp,0.0283,0.0233,0.9484
285,AC,0.0305,0.0206,0.9489
285,CP,0.0244,0.0215,0.9541
285,wspoissonTest,0.0246,0.0192,0.9562
285,wspoissonTest_midp,0.0284,0.0234,0.9482
286,AC,0.0257,0.018,0.9563
286,CP,0.0195,0.0188,0.9617
286,wspoissonTest,0.0197,0.0168,0.9635
286,wspoissonTest_midp,0.0239,0.0212,0.9549
287,AC,0.0289,0.0185,0.9526
287,CP,0.0222,0.0197,0.9581
287,wspoissonTest,0.0223,0.0176,0.9601
287,wspoissonTest_midp,0.0265,0.022,0.9515
288,AC,0.0289,0.0199,0.9512
288,CP,0.0223,0.0211,0.9566
288,wspoissonTest,0.0223,0.0184,0.9593
288,wspoissonTest_midp,0.0254,0.0234,0.9512
289,AC,0.009,0.0056,0.9854
289,CP,0.0056,0.0056,0.9888
289,wspoissonTest,0.0056,0.004,0.9904
289,wspoissonTest_midp,0.009,0.0056,0.9854
290,AC,0.0185,0.0137,0.9678
290,CP,0.0118,0.0137,0.9745
290,wspoissonTest,0.0118,0.0137,0.9745
290,wspoissonTest_midp,0.0185,0.0137,0.9678
291,AC,0.0092,0.0127,0.9781
291,CP,0.0092,0.0127,0.9781
291,wspoissonTest,0.0092,0.0078,0.983
291,wspoissonTest_midp,0.0092,0.0127,0.9781
292,AC,0.0161,0.0141,0.9698
292,CP,0.012,0.0141,0.9739
292,wspoissonTest,0.012,0.0108,0.9772
292,wspoissonTest_midp,0.0161,0.0141,0.9698
293,AC,0.02,0.0138,0.9662
293,CP,0.0132,0.0165,0.9703
293,wspoissonTest,0.0135,0.0155,0.971
293,wspoissonTest_midp,0.0199,0.0182,0.9619
294,AC,0.0213,0.015,0.9637
294,CP,0.0152,0.0163,0.9685
294,wspoissonTest,0.0152,0.014,0.9708
294,wspoissonTest_midp,0.0194,0.0176,0.963
295,AC,0.0216,0.0169,0.9615
295,CP,0.0171,0.0174,0.9655
295,wspoissonTest,0.0172,0.013,0.9698
295,wspoissonTest_midp,0.0214,0.0169,0.9617
296,AC,0.0259,0.0164,0.9577
296,CP,0.0186,0.0177,0.9637
296,wspoissonTest,0.0186,0.0174,0.964
296,wspoissonTest_midp,0.0239,0.0242,0.9519
297,AC,0.023,0.0178,0.9592
297,CP,0.0181,0.0184,0.9635
297,wspoissonTest,0.0182,0.0162,0.9656
297,wspoissonTest_midp,0.0213,0.02,0.9587
298,AC,0.0246,0.0187,0.9567
298,CP,0.02,0.0193,0.9607
298,wspoissonTest,0.0202,0.0142,0.9656
298,wspoissonTest_midp,0.024,0.0192,0.9568
299,AC,0.028,0.0205,0.9515
299,CP,0.0231,0.0212,0.9557
299,wspoissonTest,0.0231,0.0207,0.9562
299,wspoissonTest_midp,0.0253,0.0247,0.95
300,AC,0.0273,0.0197,0.953
300,CP,0.0201,0.0208,0.9591
300,wspoissonTest,0.0203,0.0175,0.9622
300,wspoissonTest_midp,0.0259,0.0225,0.9516
301,AC,0.0268,0.0197,0.9535
301,CP,0.0209,0.0211,0.958
301,wspoissonTest,0.021,0.0156,0.9634
301,wspoissonTest_midp,0.0257,0.0217,0.9526
302,AC,0.0255,0.0203,0.9542
302,CP,0.0198,0.0212,0.959
302,wspoissonTest,0.0199,0.0197,0.9604
302,wspoissonTest_midp,0.0233,0.0239,0.9528
303,AC,0.0277,0.0189,0.9534
303,CP,0.0203,0.0194,0.9603
303,wspoissonTest,0.0207,0.0171,0.9622
303,wspoissonTest_midp,0.0253,0.0213,0.9534
