design,method,lower_error_freq,upper_error_freq,coverage
152,wspoissonTest_midp,0.0142,0.0143,0.9715
153,AC,0.0194,0.0187,0.9619
153,CP,0.0182,0.0186,0.9632
153,wspoissonTest,0.0183,0.0184,0.9633
153,wspoissonTest_midp,0.0192,0.0193,0.9615
154,AC,0.0185,0.0167,0.9648
154,CP,0.0171,0.0167,0.9662
154,wspoissonTest,0.0173,0.016,0.9667
154,wspoissonTest_midp,0.0183,0.0174,0.9643
155,AC,0.0202,0.0171,0.9627
155,CP,0.0181,0.017,0.9649
155,wspoissonTest,0.0182,0.0164,0.9654
155,wspoissonTest_midp,0.0199,0.0175,0.9626
156,AC,0.0212,0.0226,0.9562
156,CP,0.0192,0.0224,0.9584
156,wspoissonTest,0.0192,0.0212,0.9596
156,wspoissonTest_midp,0.0206,0.0233,0.9561
157,AC,0.0218,0.0196,0.9586
157,CP,0.0199,0.0196,0.9605
157,wspoissonTest,0.02,0.0184,0.9616
157,wspoissonTest_midp,0.0212,0.0199,0.9589
158,AC,0.0208,0.0229,0.9563
158,CP,0.019,0.0228,0.9582
158,wspoissonTest,0.0192,0.0218,0.959
158,wspoissonTest_midp,0.0204,0.0233,0.9563
159,AC,0,0,1
159,CP,0,0,1
159,wspoissonTest,0,0,1
159,wspoissonTest_midp,0,0,1
160,AC,0.0068,0.0062,0.987
160,CP,0.0055,0.0062,0.9883
160,wspoissonTest,0.0057,0.0062,0.9881
160,wspoissonTest_midp,0.0064,0.0065,0.9871
161,AC,7e-4,5e-4,0.9988
161,CP,4e-4,5e-4,0.9991
161,wspoissonTest,4e-4,5e-4,0.9991
161,wspoissonTest_midp,6e-4,5e-4,0.9989
162,AC,0.0029,0.0037,0.9934
162,CP,0.0021,0.0037,0.9942
162,wspoissonTest,0.0022,0.0034,0.9944
162,wspoissonTest_midp,0.0025,0.004,0.9935
163,AC,0.0155,0.0134,0.9711
163,CP,0.0142,0.0134,0.9724
163,wspoissonTest,0.0145,0.013,0.9725
163,wspoissonTest_midp,0.0152,0.0142,0.9706
164,AC,0.0142,0.0125,0.9733
164,CP,0.013,0.0124,0.9746
164,wspoissonTest,0.0132,0.0114,0.9754
164,wspoissonTest_midp,0.014,0.0125,0.9735
165,AC,0.0141,0.0143,0.9716
165,CP,0.012,0.0143,0.9737
165,wspoissonTest,0.0124,0.0136,0.974
165,wspoissonTest_midp,0.0138,0.0146,0.9716
166,AC,0.0215,0.0194,0.9591
166,CP,0.0194,0.0193,0.9613
166,wspoissonTest,0.0197,0.0187,0.9616
166,wspoissonTest_midp,0.0209,0.0205,0.9586
167,AC,0.0197,0.0206,0.9597
167,CP,0.0178,0.0206,0.9616
167,wspoissonTest,0.0181,0.0197,0.9622
167,wspoissonTest_midp,0.0196,0.0209,0.9595
168,AC,0.0212,0.0199,0.9589
168,CP,0.019,0.0199,0.9611
168,wspoissonTest,0.0191,0.0189,0.962
168,wspoissonTest_midp,0.0206,0.0208,0.9586
169,AC,0.0228,0.0185,0.9587
169,CP,0.0212,0.0184,0.9604
169,wspoissonTest,0.0213,0.0174,0.9613
169,wspoissonTest_midp,0.022,0.0189,0.9591
170,AC,0.0218,0.0224,0.9558
170,CP,0.0196,0.0224,0.958
170,wspoissonTest,0.0198,0.0211,0.9591
170,wspoissonTest_midp,0.0214,0.0226,0.956
171,AC,0.0213,0.0203,0.9584
171,CP,0.019,0.0203,0.9607
171,wspoissonTest,0.0193,0.0197,0.961
171,wspoissonTest_midp,0.0207,0.0209,0.9584
172,AC,0,0,1
172,CP,0,0,1
172,wspoissonTest,0,0,1
172,wspoissonTest_midp,0,0,1
173,AC,0.0069,0.0064,0.9867
173,CP,0.006,0.0064,0.9876
173,wspoissonTest,0.0062,0.0063,0.9875
173,wspoissonTest_midp,0.0066,0.0067,0.9867
174,AC,6e-4,4e-4,0.999
174,CP,6e-4,4e-4,0.999
174,wspoissonTest,6e-4,4e-4,0.999
174,wspoissonTest_midp,6e-4,4e-4,0.999
175,AC,0.0034,0.0029,0.9937
175,CP,0.0026,0.0029,0.9945
175,wspoissonTest,0.0027,0.0029,0.9944
175,wspoissonTest_midp,0.0032,0.0031,0.9937
176,AC,0.0156,0.0152,0.9692
176,CP,0.0129,0.0152,0.9719
176,wspoissonTest,0.0132,0.0151,0.9717
176,wspoissonTest_midp,0.0144,0.0158,0.9698
177,AC,0.0105,0.0115,0.978
177,CP,0.0093,0.0114,0.9793
177,wspoissonTest,0.0096,0.0106,0.9798
177,wspoissonTest_midp,0.0101,0.0115,0.9784
178,AC,0.0145,0.013,0.9725
178,CP,0.0128,0.013,0.9742
178,wspoissonTest,0.0131,0.0125,0.9744
178,wspoissonTest_midp,0.0139,0.0134,0.9727
179,AC,0.0202,0.0197,0.9601
179,CP,0.0185,0.0195,0.962
179,wspoissonTest,0.0186,0.019,0.9624
179,wspoissonTest_midp,0.0198,0.0202,0.96
180,AC,0.0181,0.0187,0.9632
180,CP,0.0166,0.0186,0.9648
180,wspoissonTest,0.0166,0.0178,0.9656
180,wspoissonTest_midp,0.0179,0.019,0.9631
181,AC,0.0231,0.0193,0.9576
181,CP,0.0211,0.0192,0.9597
181,wspoissonTest,0.0212,0.0185,0.9603
181,wspoissonTest_midp,0.0225,0.0201,0.9574
182,AC,0.0222,0.02,0.9578
182,CP,0.0194,0.0199,0.9607
182,wspoissonTest,0.0198,0.0194,0.9608
182,wspoissonTest_midp,0.0214,0.0206,0.958
183,AC,0.0216,0.0198,0.9586
183,CP,0.0198,0.0197,0.9605
183,wspoissonTest,0.0199,0.0188,0.9613
183,wspoissonTest_midp,0.0212,0.02,0.9588
184,AC,0.0241,0.0178,0.9581
184,CP,0.0216,0.0178,0.9606
184,wspoissonTest,0.022,0.0169,0.9611
184,wspoissonTest_midp,0.0234,0.0183,0.9583
185,AC,0,0,1
185,CP,0,0,1
185,wspoissonTest,0,0,1
185,wspoissonTest_midp,0,0,1
186,AC,0.0061,0.0063,0.9876
186,CP,0.0054,0.0063,0.9883
186,wspoissonTest,0.0055,0.0063,0.9882
186,wspoissonTest_midp,0.0059,0.007,0.9871
187,AC,1e-4,5e-4,0.9994
187,CP,1e-4,5e-4,0.9994
187,wspoissonTest,1e-4,3e-4,0.9996
187,wspoissonTest_midp,1e-4,5e-4,0.9994
188,AC,0.0036,0.003,0.9934
188,CP,0.0025,0.003,0.9945
188,wspoissonTest,0.0027,0.0027,0.9946
188,wspoissonTest_midp,0.003,0.0031,0.9939
189,AC,0.0179,0.0161,0.966
189,CP,0.0161,0.0161,0.9678
189,wspoissonTest,0.0166,0.016,0.9674
189,wspoissonTest_midp,0.0177,0.0173,0.965
190,AC,0.0103,0.012,0.9777
190,CP,0.009,0.012,0.979
190,wspoissonTest,0.009,0.0111,0.9799
190,wspoissonTest_midp,0.0103,0.012,0.9777
191,AC,0.0142,0.0139,0.9719
191,CP,0.0124,0.0138,0.9738
191,wspoissonTest,0.0124,0.0131,0.9745
191,wspoissonTest_midp,0.0138,0.0141,0.9721
192,AC,0.0212,0.0186,0.9602
192,CP,0.0189,0.0186,0.9625
192,wspoissonTest,0.0189,0.0183,0.9628
192,wspoissonTest_midp,0.0203,0.0195,0.9602
193,AC,0.0183,0.0164,0.9653
193,CP,0.0166,0.0164,0.967
193,wspoissonTest,0.0168,0.0159,0.9673
193,wspoissonTest_midp,0.0181,0.0168,0.9651
194,AC,0.02,0.0164,0.9636
194,CP,0.0177,0.0163,0.966
194,wspoissonTest,0.0179,0.0157,0.9664
194,wspoissonTest_midp,0.0199,0.0168,0.9633
195,AC,0.022,0.0179,0.9601
195,CP,0.0196,0.0179,0.9625
195,wspoissonTest,0.0199,0.0173,0.9628
195,wspoissonTest_midp,0.0212,0.0187,0.9601
196,AC,0.0215,0.0194,0.9591
196,CP,0.0202,0.0193,0.9605
196,wspoissonTest,0.0203,0.0184,0.9613
196,wspoissonTest_midp,0.0213,0.0197,0.959
197,AC,0.0211,0.0212,0.9577
197,CP,0.0189,0.021,0.9601
197,wspoissonTest,0.0192,0.0202,0.9606
197,wspoissonTest_midp,0.0209,0.0219,0.9572
198,AC,0,0,1
198,CP,0,0,1
198,wspoissonTest,0,0,1
198,wspoissonTest_midp,0,0,1
199,AC,0.0061,0.0056,0.9883
199,CP,0.0053,0.0056,0.9891
199,wspoissonTest,0.0053,0.0055,0.9892
199,wspoissonTest_midp,0.0058,0.0059,0.9883
200,AC,2e-4,6e-4,0.9992
200,CP,2e-4,6e-4,0.9992
200,wspoissonTest,2e-4,5e-4,0.9993
200,wspoissonTest_midp,2e-4,6e-4,0.9992
201,AC,0.0019,0.0024,0.9957
201,CP,0.0013,0.0024,0.9963
201,wspoissonTest,0.0013,0.0024,0.9963
201,wspoissonTest_midp,0.0016,0.0025,0.9959
202,AC,0.0174,0.015,0.9676
202,CP,0.0149,0.0149,0.9702
202,wspoissonTest,0.0151,0.0146,0.9703
202,wspoissonTest_midp,0.0167,0.016,0.9673
203,AC,0.0115,0.0109,0.9776
203,CP,0.0097,0.0109,0.9794
203,wspoissonTest,0.0098,0.01,0.9802
203,wspoissonTest_midp,0.0115,0.0109,0.9776
204,AC,0.0128,0.0143,0.9729
204,CP,0.0114,0.0143,0.9743
204,wspoissonTest,0.0115,0.0139,0.9746
204,wspoissonTest_midp,0.0126,0.0147,0.9727
205,AC,0.019,0.0211,0.9599
205,CP,0.0172,0.021,0.9618
205,wspoissonTest,0.0175,0.0202,0.9623
205,wspoissonTest_midp,0.0186,0.0214,0.96
206,AC,0.0186,0.0182,0.9632
206,CP,0.0171,0.018,0.9649
206,wspoissonTest,0.0172,0.0173,0.9655
206,wspoissonTest_midp,0.0182,0.0184,0.9634
207,AC,0.0201,0.0193,0.9606
207,CP,0.017,0.0193,0.9637
207,wspoissonTest,0.0175,0.0184,0.9641
207,wspoissonTest_midp,0.0192,0.02,0.9608
208,AC,0.0245,0.0208,0.9547
208,CP,0.022,0.0208,0.9572
208,wspoissonTest,0.0221,0.02,0.9579
208,wspoissonTest_midp,0.0237,0.021,0.9553
209,AC,0.021,0.0217,0.9573
209,CP,0.0185,0.0216,0.9599
209,wspoissonTest,0.0188,0.0204,0.9608
209,wspoissonTest_midp,0.0204,0.0219,0.9577
210,AC,0.0223,0.0218,0.9559
210,CP,0.0195,0.0217,0.9588
210,wspoissonTest,0.0197,0.0207,0.9596
210,wspoissonTest_midp,0.0217,0.0225,0.9558
211,AC,0,0,1
211,CP,0,0,1
211,wspoissonTest,0,0,1
211,wspoissonTest_midp,0,0,1
212,AC,0.0056,0.0057,0.9887
212,CP,0.0051,0.0057,0.9892
212,wspoissonTest,0.0051,0.0056,0.9893
212,wspoissonTest_midp,0.0053,0.0061,0.9886
213,AC,3e-4,6e-4,0.9991
213,CP,2e-4,6e-4,0.9992
213,wspoissonTest,3e-4,5e-4,0.9992
213,wspoissonTest_midp,3e-4,6e-4,0.9991
214,AC,0.0025,0.0023,0.9952
214,CP,0.0021,0.0022,0.9957
214,wspoissonTest,0.0021,0.002,0.9959
214,wspoissonTest_midp,0.0025,0.0023,0.9952
215,AC,0.0162,0.0146,0.9692
215,CP,0.0152,0.0146,0.9702
215,wspoissonTest,0.0155,0.0143,0.9702
215,wspoissonTest_midp,0.0161,0.0152,0.9687
216,AC,0.011,0.0112,0.9778
216,CP,0.0097,0.0111,0.9792
216,wspoissonTest,0.0098,0.0102,0.98
216,wspoissonTest_midp,0.011,0.0111,0.9779
217,AC,0.0136,0.014,0.9724
217,CP,0.0118,0.014,0.9742
217,wspoissonTest,0.0121,0.0135,0.9744
217,wspoissonTest_midp,0.013,0.0144,0.9726
218,AC,0.02,0.0192,0.9608
218,CP,0.0189,0.0192,0.9619
218,wspoissonTest,0.0192,0.0187,0.9621
218,wspoissonTest_midp,0.0199,0.0201,0.96
219,AC,0.0179,0.0168,0.9653
219,CP,0.0162,0.0166,0.9672
219,wspoissonTest,0.0162,0.0152,0.9686
219,wspoissonTest_midp,0.0177,0.0169,0.9654
220,AC,0.0204,0.019,0.9606
220,CP,0.0188,0.0189,0.9623
220,wspoissonTest,0.0189,0.0185,0.9626
220,wspoissonTest_midp,0.0203,0.0193,0.9604
221,AC,0.0258,0.0187,0.9555
221,CP,0.0228,0.0187,0.9585
221,wspoissonTest,0.0232,0.018,0.9588
221,wspoissonTest_midp,0.0249,0.0192,0.9559
222,AC,0.0222,0.019,0.9588
222,CP,0.0201,0.0189,0.961
222,wspoissonTest,0.0202,0.0179,0.9619
222,wspoissonTest_midp,0.0218,0.0193,0.9589
223,AC,0.0194,0.0198,0.9608
223,CP,0.0175,0.0198,0.9627
223,wspoissonTest,0.0177,0.0185,0.9638
223,wspoissonTest_midp,0.019,0.02,0.961
224,AC,0,0,1
224,CP,0,0,1
224,wspoissonTest,0,0,1
224,wspoissonTest_midp,0,0,1
225,AC,0.0058,0.0059,0.9883
225,CP,0.0053,0.0058,0.9889
225,wspoissonTest,0.0054,0.0056,0.989
225,wspoissonTest_midp,0.0056,0.0061,0.9883
226,AC,1e-4,2e-4,0.9997
226,CP,1e-4,2e-4,0.9997
226,wspoissonTest,1e-4,2e-4,0.9997
226,wspoissonTest_midp,1e-4,2e-4,0.9997
227,AC,0.0041,0.0022,0.9937
227,CP,0.0036,0.0022,0.9942
227,wspoissonTest,0.0037,0.0021,0.9942
227,wspoissonTest_midp,0.004,0.0023,0.9937
228,AC,0.0152,0.0154,0.9694
228,CP,0.0132,0.0153,0.9715
228,wspoissonTest,0.0137,0.0146,0.9717
228,wspoissonTest_midp,0.0149,0.016,0.9691
229,AC,0.0128,0.0107,0.9765
229,CP,0.0114,0.0107,0.9779
229,wspoissonTest,0.0117,0.0087,0.9796
229,wspoissonTest_midp,0.0129,0.0103,0.9768
230,AC,0.0151,0.0126,0.9723
230,CP,0.0135,0.0125,0.974
230,wspoissonTest,0.0135,0.0114,0.9751
230,wspoissonTest_midp,0.0148,0.0127,0.9725
231,AC,0.022,0.018,0.96
231,CP,0.0204,0.0179,0.9617
231,wspoissonTest,0.0205,0.0174,0.9621
231,wspoissonTest_midp,0.0215,0.0182,0.9603
232,AC,0.0208,0.019,0.9602
232,CP,0.0192,0.019,0.9618
232,wspoissonTest,0.0195,0.0169,0.9636
232,wspoissonTest_midp,0.0207,0.019,0.9603
233,AC,0.0209,0.0179,0.9612
233,CP,0.0187,0.0178,0.9635
233,wspoissonTest,0.0189,0.0164,0.9647
233,wspoissonTest_midp,0.0206,0.018,0.9614
234,AC,0.0249,0.0209,0.9542
234,CP,0.0225,0.0209,0.9566
234,wspoissonTest,0.0227,0.02,0.9573
234,wspoissonTest_midp,0.0244,0.0212,0.9544
235,AC,0.0232,0.0196,0.9572
235,CP,0.0212,0.0196,0.9592
235,wspoissonTest,0.0213,0.0178,0.9609
235,wspoissonTest_midp,0.023,0.0198,0.9572
236,AC,0.0208,0.0197,0.9595
236,CP,0.0181,0.0197,0.9622
236,wspoissonTest,0.0183,0.0191,0.9626
236,wspoissonTest_midp,0.0206,0.0201,0.9593
237,AC,0,0,1
237,CP,0,0,1
237,wspoissonTest,0,0,1
237,wspoissonTest_midp,0,0,1
238,AC,0.0083,0.0073,0.9844
238,CP,0.0074,0.0073,0.9853
238,wspoissonTest,0.0076,0.0072,0.9852
238,wspoissonTest_midp,0.0081,0.0079,0.984
239,AC,0,0,1
239,CP,0,0,1
239,wspoissonTest,0,0,1
239,wspoissonTest_midp,0,0,1
240,AC,0.0029,0.003,0.9941
240,CP,0.0026,0.003,0.9944
240,wspoissonTest,0.0026,0.003,0.9944
240,wspoissonTest_midp,0.0029,0.0032,0.9939
241,AC,0.0165,0.0135,0.97
241,CP,0.0148,0.0134,0.9718
241,wspoissonTest,0.0149,0.0132,0.9719
241,wspoissonTest_midp,0.0161,0.0141,0.9698
242,AC,0.0116,0.0111,0.9773
242,CP,0.0106,0.0109,0.9785
242,wspoissonTest,0.0107,0.0095,0.9798
242,wspoissonTest_midp,0.0118,0.0108,0.9774
243,AC,0.0127,0.014,0.9733
243,CP,0.0117,0.014,0.9743
243,wspoissonTest,0.0118,0.0131,0.9751
243,wspoissonTest_midp,0.0125,0.0146,0.9729
244,AC,0.0216,0.0172,0.9612
244,CP,0.0196,0.0172,0.9632
244,wspoissonTest,0.02,0.0169,0.9631
244,wspoissonTest_midp,0.0211,0.018,0.9609
245,AC,0.018,0.0172,0.9648
245,CP,0.0164,0.017,0.9666
245,wspoissonTest,0.0168,0.015,0.9682
245,wspoissonTest_midp,0.018,0.0172,0.9648
246,AC,0.018,0.0186,0.9634
246,CP,0.0159,0.0186,0.9655
246,wspoissonTest,0.0161,0.0179,0.966
246,wspoissonTest_midp,0.0178,0.0191,0.9631
247,AC,0.026,0.0218,0.9522
247,CP,0.0231,0.0217,0.9552
247,wspoissonTest,0.0233,0.0207,0.956
247,wspoissonTest_midp,0.0252,0.0225,0.9523
248,AC,0.0212,0.0205,0.9583
248,CP,0.0187,0.0205,0.9608
248,wspoissonTest,0.0191,0.0185,0.9624
248,wspoissonTest_midp,0.0211,0.0206,0.9583
249,AC,0.0208,0.0202,0.959
249,CP,0.0189,0.02,0.9611
249,wspoissonTest,0.0193,0.019,0.9617
249,wspoissonTest_midp,0.0207,0.021,0.9583
250,AC,1e-4,7e-4,0.9992
250,CP,1e-4,7e-4,0.9992
250,wspoissonTest,1e-4,7e-4,0.9992
250,wspoissonTest_midp,1e-4,8e-4,0.9991
251,AC,0.0074,0.0082,0.9844
251,CP,0.0068,0.0082,0.985
251,wspoissonTest,0.0068,0.0075,0.9857
251,wspoissonTest_midp,0.0072,0.0089,0.9839
252,AC,0,0,1
252,CP,0,0,1
252,wspoissonTest,0,0,1
252,wspoissonTest_midp,0,0,1
253,AC,0.0024,0.0026,0.995
253,CP,0.002,0.0026,0.9954
253,wspoissonTest,0.0022,0.0022,0.9956
253,wspoissonTest_midp,0.0025,0.0025,0.995
254,AC,0.0189,0.0151,0.966
254,CP,0.0169,0.0151,0.968
254,wspoissonTest,0.0174,0.0139,0.9687
254,wspoissonTest_midp,0.0185,0.0157,0.9658
255,AC,0.0111,0.0083,0.9806
255,CP,0.01,0.0083,0.9817
255,wspoissonTest,0.0103,0.007,0.9827
255,wspoissonTest_midp,0.0116,0.0074,0.981
256,AC,0.0141,0.0146,0.9713
256,CP,0.013,0.0146,0.9724
256,wspoissonTest,0.0131,0.0129,0.974
256,wspoissonTest_midp,0.0144,0.0144,0.9712
257,AC,0.0212,0.0172,0.9616
257,CP,0.0188,0.0171,0.9641
257,wspoissonTest,0.019,0.0154,0.9656
257,wspoissonTest_midp,0.0211,0.0171,0.9618
258,AC,0.0187,0.0198,0.9615
258,CP,0.0171,0.0197,0.9632
258,wspoissonTest,0.0173,0.0167,0.966
258,wspoissonTest_midp,0.0195,0.0184,0.9621
259,AC,0.0201,0.0207,0.9592
259,CP,0.0189,0.0205,0.9606
259,wspoissonTest,0.019,0.0165,0.9645
259,wspoissonTest_midp,0.0202,0.0202,0.9596
260,AC,0.0228,0.0205,0.9567
260,CP,0.0196,0.0204,0.96
260,wspoissonTest,0.0199,0.0183,0.9618
260,wspoissonTest_midp,0.0229,0.0203,0.9568
261,AC,0.021,0.0188,0.9602
261,CP,0.0187,0.0184,0.9629
261,wspoissonTest,0.0191,0.0149,0.966
261,wspoissonTest_midp,0.0214,0.0176,0.961
262,AC,0.019,0.0223,0.9587
262,CP,0.0169,0.0221,0.961
262,wspoissonTest,0.0171,0.0196,0.9633
262,wspoissonTest_midp,0.0193,0.0217,0.959
263,AC,0,0,1
263,CP,0,0,1
263,wspoissonTest,0,0,1
263,wspoissonTest_midp,0,0,1
264,AC,0.009,0.0076,0.9834
264,CP,0.0078,0.0076,0.9846
264,wspoissonTest,0.008,0.0075,0.9845
264,wspoissonTest_midp,0.0087,0.0084,0.9829
265,AC,1e-4,0,0.9999
265,CP,1e-4,0,0.9999
265,wspoissonTest,1e-4,0,0.9999
265,wspoissonTest_midp,1e-4,0,0.9999
266,AC,0.0028,0.002,0.9952
266,CP,0.0022,0.002,0.9958
266,wspoissonTest,0.0022,0.0019,0.9959
266,wspoissonTest_midp,0.0026,0.002,0.9954
267,AC,0.0185,0.0155,0.966
267,CP,0.0164,0.0154,0.9682
267,wspoissonTest,0.0166,0.0149,0.9685
267,wspoissonTest_midp,0.0179,0.0164,0.9657
268,AC,0.011,0.0098,0.9792
268,CP,0.0099,0.0098,0.9803
268,wspoissonTest,0.01,0.0083,0.9817
268,wspoissonTest_midp,0.0111,0.0096,0.9793
269,AC,0.0142,0.0126,0.9732
269,CP,0.0122,0.0125,0.9753
269,wspoissonTest,0.0124,0.0119,0.9757
269,wspoissonTest_midp,0.0139,0.0128,0.9733
270,AC,0.0227,0.0177,0.9596
270,CP,0.0206,0.0177,0.9617
270,wspoissonTest,0.0208,0.0172,0.962
270,wspoissonTest_midp,0.0222,0.0187,0.9591
271,AC,0.0195,0.0191,0.9614
271,CP,0.0181,0.0189,0.963
271,wspoissonTest,0.0182,0.0172,0.9646
271,wspoissonTest_midp,0.0196,0.0188,0.9616
272,AC,0.0201,0.0198,0.9601
272,CP,0.018,0.0195,0.9625
272,wspoissonTest,0.0182,0.0177,0.9641
272,wspoissonTest_midp,0.0201,0.0203,0.9596
273,AC,0.0224,0.0213,0.9563
273,CP,0.019,0.0213,0.9597
273,wspoissonTest,0.0197,0.0199,0.9604
273,wspoissonTest_midp,0.0221,0.0217,0.9562
274,AC,0.022,0.0205,0.9575
274,CP,0.0197,0.0205,0.9598
274,wspoissonTest,0.0198,0.018,0.9622
274,wspoissonTest_midp,0.0217,0.0205,0.9578
275,AC,0.0232,0.0188,0.958
275,CP,0.0215,0.0188,0.9597
275,wspoissonTest,0.0216,0.0177,0.9607
275,wspoissonTest_midp,0.0231,0.0191,0.9578
276,AC,0,1e-4,0.9999
276,CP,0,1e-4,0.9999
276,wspoissonTest,0,1e-4,0.9999
276,wspoissonTest_midp,0,1e-4,0.9999
277,AC,0.008,0.0075,0.9845
277,CP,0.0061,0.0074,0.9865
277,wspoissonTest,0.0062,0.0072,0.9866
277,wspoissonTest_midp,0.0074,0.0082,0.9844
278,AC,0,0,1
278,CP,0,0,1
278,wspoissonTest,0,0,1
278,wspoissonTest_midp,0,0,1
279,AC,0.0028,0.0024,0.9948
279,CP,0.0024,0.0024,0.9952
279,wspoissonTest,0.0024,0.0021,0.9955
279,wspoissonTest_midp,0.0028,0.0025,0.9947
280,AC,0.018,0.0153,0.9667
280,CP,0.0157,0.0153,0.969
280,wspoissonTest,0.0159,0.0148,0.9693
280,wspoissonTest_midp,0.0177,0.0162,0.9661
281,AC,0.0116,0.0105,0.9779
281,CP,0.0103,0.0104,0.9793
281,wspoissonTest,0.0103,0.0081,0.9816
281,wspoissonTest_midp,0.0117,0.01,0.9783
282,AC,0.0139,0.0139,0.9722
282,CP,0.013,0.0138,0.9732
282,wspoissonTest,0.013,0.0122,0.9748
282,wspoissonTest_midp,0.0138,0.0142,0.972
283,AC,0.0195,0.0173,0.9632
283,CP,0.0185,0.0173,0.9642
283,wspoissonTest,0.0186,0.0163,0.9651
283,wspoissonTest_midp,0.0193,0.0176,0.9631
284,AC,0.0181,0.0185,0.9634
284,CP,0.0163,0.0184,0.9653
284,wspoissonTest,0.0163,0.016,0.9677
284,wspoissonTest_midp,0.0183,0.0184,0.9633
285,AC,0.0224,0.0199,0.9577
285,CP,0.0201,0.0199,0.96
285,wspoissonTest,0.0203,0.0183,0.9614
285,wspoissonTest_midp,0.0219,0.02,0.9581
286,AC,0.0221,0.0192,0.9587
286,CP,0.0201,0.0192,0.9607
286,wspoissonTest,0.0204,0.0178,0.9618
286,wspoissonTest_midp,0.0218,0.0195,0.9587
287,AC,0.0224,0.0213,0.9563
287,CP,0.0207,0.0212,0.9581
287,wspoissonTest,0.0208,0.0192,0.96
287,wspoissonTest_midp,0.0223,0.0212,0.9565
288,AC,0.0205,0.0219,0.9576
288,CP,0.0185,0.0219,0.9596
288,wspoissonTest,0.0188,0.0209,0.9603
288,wspoissonTest_midp,0.0204,0.0221,0.9575
289,AC,0,0,1
289,CP,0,0,1
289,wspoissonTest,0,0,1
289,wspoissonTest_midp,0,0,1
290,AC,0.0063,0.0066,0.9871
290,CP,0.0052,0.0066,0.9882
290,wspoissonTest,0.0054,0.0065,0.9881
290,wspoissonTest_midp,0.0057,0.0073,0.987
291,AC,2e-4,2e-4,0.9996
291,CP,2e-4,2e-4,0.9996
291,wspoissonTest,2e-4,1e-4,0.9997
291,wspoissonTest_midp,2e-4,1e-4,0.9997
292,AC,0.0032,0.0024,0.9944
292,CP,0.003,0.0024,0.9946
292,wspoissonTest,0.003,0.002,0.995
292,wspoissonTest_midp,0.0031,0.0024,0.9945
293,AC,0.018,0.0149,0.9671
293,CP,0.016,0.0148,0.9692
293,wspoissonTest,0.0164,0.0143,0.9693
293,wspoissonTest_midp,0.0175,0.0161,0.9664
294,AC,0.0111,0.0114,0.9775
294,CP,0.01,0.0114,0.9786
294,wspoissonTest,0.01,0.0102,0.9798
294,wspoissonTest_midp,0.0112,0.0113,0.9775
295,AC,0.0145,0.0123,0.9732
295,CP,0.013,0.0123,0.9747
295,wspoissonTest,0.0132,0.0112,0.9756
295,wspoissonTest_midp,0.0142,0.0128,0.973
296,AC,0.0208,0.0167,0.9625
296,CP,0.0184,0.0167,0.9649
296,wspoissonTest,0.0191,0.0161,0.9648
296,wspoissonTest_midp,0.0204,0.017,0.9626
297,AC,0.017,0.0187,0.9643
297,CP,0.0157,0.0187,0.9656
297,wspoissonTest,0.0158,0.0174,0.9668
297,wspoissonTest_midp,0.0169,0.0187,0.9644
298,AC,0.0193,0.0178,0.9629
298,CP,0.017,0.0177,0.9653
298,wspoissonTest,0.0174,0.0171,0.9655
298,wspoissonTest_midp,0.0189,0.0184,0.9627
299,AC,0.0224,0.0193,0.9583
299,CP,0.0206,0.0192,0.9602
299,wspoissonTest,0.0207,0.0187,0.9606
299,wspoissonTest_midp,0.022,0.0195,0.9585
300,AC,0.0207,0.0214,0.9579
300,CP,0.0192,0.0214,0.9594
300,wspoissonTest,0.0192,0.0196,0.9612
300,wspoissonTest_midp,0.0204,0.0215,0.9581
301,AC,0.0215,0.0216,0.9569
301,CP,0.0195,0.0215,0.959
301,wspoissonTest,0.0195,0.0199,0.9606
301,wspoissonTest_midp,0.021,0.0219,0.9571
302,AC,0,0,1
302,CP,0,0,1
302,wspoissonTest,0,0,1
302,wspoissonTest_midp,0,0,1
303,AC,0.0093,0.0081,0.9826
303,CP,0.0075,0.0081,0.9844
303,wspoissonTest,0.0077,0.0077,0.9846
303,wspoissonTest_midp,0.0091,0.0089,0.982
304,AC,0,0,1
304,CP,0,0,1
304,wspoissonTest,0,0,1
304,wspoissonTest_midp,0,0,1
305,AC,0.0025,0.0025,0.995
305,CP,0.002,0.0025,0.9955
305,wspoissonTest,0.0021,0.0018,0.9961
305,wspoissonTest_midp,0.0024,0.0026,0.995
306,AC,0.0165,0.0163,0.9672
306,CP,0.0148,0.0163,0.9689
306,wspoissonTest,0.0151,0.0157,0.9692
306,wspoissonTest_midp,0.0159,0.0172,0.9669
307,AC,0.0092,0.0103,0.9805
307,CP,0.0081,0.0103,0.9816
307,wspoissonTest,0.0083,0.0093,0.9824
307,wspoissonTest_midp,0.0096,0.0101,0.9803
308,AC,0.0154,0.0139,0.9707
308,CP,0.0134,0.0137,0.9729
308,wspoissonTest,0.0136,0.0119,0.9745
308,wspoissonTest_midp,0.0153,0.014,0.9707
309,AC,0.0231,0.0196,0.9573
309,CP,0.0208,0.0196,0.9596
309,wspoissonTest,0.0211,0.0187,0.9602
309,wspoissonTest_midp,0.0225,0.0201,0.9574
310,AC,0.0188,0.017,0.9642
310,CP,0.0168,0.0169,0.9663
310,wspoissonTest,0.017,0.015,0.968
