design,method,conf_int_1,conf_int_2,width,lower_error_freq,upper_error_freq,coverage
23301,wspoissonTest_midp,0.031115492584795942,0.08866926251092354,0.057553769926127596,0.0165,6e-4,0.9829
23302,AC,0.031151779002914763,0.07834612438755786,0.0471943453846431,0.0148,0.0383,0.9469
23302,CP,0.029661871953236222,0.07808305397509063,0.04842118202185441,0.0086,0.0394,0.952
23302,wspoissonTest,0.029852710063253796,0.09388279668632792,0.06403008662307412,0.0099,0,0.9901
23302,wspoissonTest_midp,0.031201379046728532,0.08814760683070266,0.056946227783974124,0.0155,3e-4,0.9842
23303,AC,0.03103950569204002,0.07919546622083341,0.04815596052879339,0.0167,0.0425,0.9408
23303,CP,0.029514833163097266,0.07891940767039153,0.04940457450729427,0.0097,0.0434,0.9469
23303,wspoissonTest,0.029712772933629714,0.09450789586107805,0.06479512292744834,0.0117,0,0.9883
23303,wspoissonTest_midp,0.031087917051207562,0.0887563256067517,0.057668408555544136,0.018,1e-4,0.9819
23304,AC,0.031240273523287353,0.07859897958379707,0.04735870606050971,0.0167,0.0417,0.9416
23304,CP,0.029744406582659668,0.07833649907683687,0.0485920924941772,0.01,0.0435,0.9465
23304,wspoissonTest,0.02993721825046715,0.09411717561599321,0.06417995736552606,0.0113,0,0.9887
23304,wspoissonTest_midp,0.031289288549344395,0.08838243412749214,0.05709314557814774,0.0181,6e-4,0.9813
23305,AC,-4.347082471067354e-5,0.02078390226234055,0.02082737308705122,0.0125,0.2136,0.7739
23305,CP,6.784327037263996e-4,0.01924776372232795,0.01856933101860155,0.0093,0.2136,0.7771
23305,wspoissonTest,6.86101817691763e-4,0.06432070780714741,0.06363460598945564,0.0097,0,0.9903
23305,wspoissonTest_midp,8.85892983355406e-4,0.05393420394194141,0.053048310958586004,0.0183,0,0.9817
23306,AC,0.0013269792152900025,0.013953856537707395,0.012626877322417391,0.0021,0.0734,0.9245
23306,CP,0.001309402764336014,0.013336938991845198,0.012027536227509183,7e-4,0.0805,0.9188
23306,wspoissonTest,0.001314466997574878,0.06295697745455299,0.061642510456978106,8e-4,0,0.9992
23306,wspoissonTest_midp,0.00145612156064062,0.05296225284498029,0.051506131284339667,0.0012,0,0.9988
23307,AC,4.7857398347196845e-4,0.017653590727850763,0.017175016744378793,0.0114,0.1061,0.8825
23307,CP,8.644306757077313e-4,0.016522680143952785,0.015658249468245053,0.0077,0.1227,0.8696
23307,wspoissonTest,8.710915828475315e-4,0.06365818019647676,0.06278708861362924,0.0084,0,0.9916
23307,wspoissonTest_midp,0.0010582495034927033,0.05341271185715409,0.05235446235366139,0.0138,0,0.9862
23308,AC,0.0011553947977482,0.014623205158149775,0.013467810360401575,0.0073,0.1086,0.8841
23308,CP,0.0012042925098962856,0.01391562713478888,0.012711334624892594,0.0034,0.1169,0.8797
23308,wspoissonTest,0.0012098263186926064,0.06311413413558022,0.06190430781688761,0.0034,0,0.9966
23308,wspoissonTest_midp,0.001367071289789393,0.053050351058926776,0.05168327976913738,0.0063,0,0.9937
23309,AC,8.199107034748008e-4,0.016242580983805172,0.015422670280330371,0.0119,0.1267,0.8614
23309,CP,0.001028806544553155,0.015329828567240567,0.014301022022687413,0.0071,0.142,0.8509
23309,wspoissonTest,0.0010352101799374963,0.06350150265458279,0.0624662924746453,0.0073,0,0.9927
23309,wspoissonTest_midp,0.001211526762880921,0.053334081203902234,0.05212255444102131,0.0142,0,0.9858
23310,AC,0.0010863880840954667,0.014933964898232783,0.013847576814137317,0.0095,0.1221,0.8684
23310,CP,0.001166608691136626,0.014185926244043965,0.01301931755290734,0.0063,0.1343,0.8594
23310,wspoissonTest,0.0011723577134706048,0.06319542141525147,0.06202306370178087,0.0065,0,0.9935
23310,wspoissonTest_midp,0.0013347428776620015,0.053102455812453,0.051767712934790995,0.0097,0,0.9903
23311,AC,9.726051990482199e-4,0.01547410018904334,0.014501494989995119,0.0103,0.1461,0.8436
23311,CP,0.0011023320569623597,0.014666683878475273,0.013564351821512914,0.0066,0.1614,0.832
23311,wspoissonTest,0.0011086178130779451,0.06341200198419006,0.062303384171112114,0.0067,0,0.9933
23311,wspoissonTest_midp,0.0012783527784116513,0.05326770992863163,0.05198935715021998,0.0113,0,0.9887
23312,AC,0.0010564213353450548,0.015338401673478792,0.014281980338133736,0.0099,0.1341,0.856
23312,CP,0.001155746760389959,0.01455675510056765,0.013401008340177692,0.0063,0.1449,0.8488
23312,wspoissonTest,0.001161892890727767,0.06333783169251007,0.0621759388017823,0.0065,0,0.9935
23312,wspoissonTest_midp,0.0013316862308575296,0.05322670466766592,0.051895018436808396,0.0125,0,0.9875
23313,AC,9.602342419099096e-4,0.01568193467901593,0.014721700437106019,0.0104,0.1485,0.8411
23313,CP,0.0011033162433866813,0.014854575594646414,0.013751259351259733,0.0071,0.1614,0.8315
23313,wspoissonTest,0.0011096228873434671,0.06345515139008837,0.0623455285027449,0.0072,0,0.9928
23313,wspoissonTest_midp,0.001280406025211441,0.05331290152566443,0.052032495500453,0.0111,0,0.9889
23314,AC,0.0010016296672292733,0.015230662094270563,0.01422903242704129,0.0095,0.1422,0.8483
23314,CP,0.0011139212146554825,0.014441924782052822,0.013328003567397339,0.0066,0.1546,0.8388
23314,wspoissonTest,0.001119909578751284,0.06328030199136267,0.06216039241261139,0.0068,0,0.9932
23314,wspoissonTest_midp,0.0012882525933054735,0.053149948444544425,0.05186169585123895,0.0105,0,0.9895
23315,AC,9.623236738800021e-4,0.015732524314952166,0.014770200641072165,0.0095,0.1445,0.846
23315,CP,0.0011020690061934433,0.014904868460509974,0.01380279945431653,0.0057,0.1576,0.8367
23315,wspoissonTest,0.001108436398609407,0.06347650250170149,0.062368066103092076,0.0058,0,0.9942
23315,wspoissonTest_midp,0.001281225075646505,0.0533355536389051,0.0520543285632586,0.0104,0,0.9896
23316,AC,0.001005509609693502,0.015562796746093299,0.014557287136399796,0.0121,0.1409,0.847
23316,CP,0.0011295557589327489,0.014753279447380533,0.013623723688447786,0.0069,0.1544,0.8387
23316,wspoissonTest,0.001135876262700292,0.06341587862610525,0.06228000236340495,0.0072,0,0.9928
23316,wspoissonTest_midp,0.0013076486245513278,0.053284380985699584,0.051976732361148255,0.0143,0,0.9857
23317,AC,0.027740311960793105,0.08746557138801817,0.059725259427225064,0.015,0.0221,0.9629
23317,CP,0.025865617340535454,0.08691866526936698,0.061053047928831525,0.0086,0.0253,0.9661
23317,wspoissonTest,0.02612922622716165,0.11506302588898512,0.08893379966182348,0.0097,0,0.9903
23317,wspoissonTest_midp,0.02771316285456235,0.10595690512683582,0.07824374227227347,0.0157,0,0.9843
23318,AC,0.030137904221733427,0.08111287727485138,0.05097497305311796,0.0184,0.0325,0.9491
23318,CP,0.02852273897903985,0.08077522099540586,0.052252482016366016,0.0103,0.0348,0.9549
23318,wspoissonTest,0.028737308863993255,0.11182166944420908,0.08308436058021583,0.0112,0,0.9888
23318,wspoissonTest_midp,0.029956226129167908,0.10315577338462652,0.0731995472554586,0.019,0,0.981
23319,AC,0.0315203076564366,0.07832007345660216,0.04679976580016556,0.0158,0.0386,0.9456
23319,CP,0.030052234462827423,0.07806716241345801,0.048014927950630594,0.0084,0.0393,0.9523
23319,wspoissonTest,0.0302435669165264,0.11052783375877179,0.08028426684224538,0.0102,0,0.9898
23319,wspoissonTest_midp,0.031243780790614732,0.10210379481214858,0.07086001402153384,0.0161,0,0.9839
23320,AC,0.03310331585426881,0.07460649616367428,0.04150318030940547,5e-4,0.0091,0.9904
23320,CP,0.03183390936279984,0.0744368202021574,0.04260291083935757,1e-4,0.0097,0.9902
23320,wspoissonTest,0.031988220168906754,0.10846965195814487,0.07648143178923812,1e-4,0,0.9999
23320,wspoissonTest_midp,0.03273023367989622,0.10034931130346587,0.06761907762356965,5e-4,0,0.9995
23321,AC,0.03199271252530331,0.07735635910534355,0.045363646580040246,0.0156,0.044,0.9404
23321,CP,0.03057829080252036,0.07712917317886764,0.046550882376347275,0.0082,0.0456,0.9462
23321,wspoissonTest,0.030761702580687857,0.11008460270076366,0.0793229001200758,0.0096,0,0.9904
23321,wspoissonTest_midp,0.03167782919215872,0.10174647945344055,0.07006865026128184,0.0157,0,0.9843
23322,AC,0.032774728014051124,0.0754783067747409,0.042703578760689774,0.009,0.0234,0.9676
23322,CP,0.03145813322706918,0.07529187822047158,0.043833744993402396,0.0049,0.0241,0.971
23322,wspoissonTest,0.03162144565788717,0.10898702634174759,0.07736558068386042,0.0057,0,0.9943
23322,wspoissonTest_midp,0.032427760824591374,0.10078183099333567,0.0683540701687443,0.0093,0,0.9907
23323,AC,0.03197400151001344,0.07729960801002922,0.04532560650001577,0.0165,0.0452,0.9383
23323,CP,0.030560878063080832,0.07707239911304689,0.046511521049966066,0.0108,0.0468,0.9424
23323,wspoissonTest,0.030743924031484845,0.11004059474937605,0.0792966707178912,0.0114,0,0.9886
23323,wspoissonTest_midp,0.03165839346611733,0.10170219709134459,0.07004380362522726,0.0168,0,0.9832
23324,AC,0.032698554488062775,0.07571569705674606,0.04301714256868328,0.0147,0.0362,0.9491
23324,CP,0.03136967247016939,0.07552538770074335,0.04415571523057397,0.009,0.0374,0.9536
23324,wspoissonTest,0.03153590777854201,0.10915151558234426,0.07761560780380226,0.0102,0,0.9898
23324,wspoissonTest_midp,0.032357058560000374,0.10092278384122061,0.06856572528122024,0.0147,0,0.9853
23325,AC,0.031974051468166224,0.07731925422236059,0.045345202754194375,0.0143,0.0459,0.9398
23325,CP,0.030560067216581863,0.0770922476558751,0.04653218043929324,0.0065,0.0471,0.9464
23325,wspoissonTest,0.03074344572809919,0.11005863387776411,0.07931518814966491,0.0075,0,0.9925
23325,wspoissonTest_midp,0.0316583588487023,0.10172043731963518,0.07006207847093288,0.0145,0,0.9855
23326,AC,0.03235037048336191,0.07621817816126226,0.04386780767790035,0.0142,0.04,0.9458
23326,CP,0.030989632552231416,0.0760128627627927,0.045023230210561295,0.008,0.0408,0.9512
23326,wspoissonTest,0.031161908636178404,0.10939638790055338,0.07823447926437498,0.0094,0,0.9906
23326,wspoissonTest_midp,0.03201786988570387,0.10112253286011468,0.06910466297441081,0.0145,0,0.9855
23327,AC,-2.1084503371223852e-4,0.02122846080237951,0.02143930583609175,0.0097,0.2494,0.7409
23327,CP,5.991182490944725e-4,0.01961292359301542,0.019013805343920945,0.008,0.2494,0.7426
23327,wspoissonTest,6.068261911584249e-4,0.06656582749584646,0.06595900130468803,0.0081,0,0.9919
23327,wspoissonTest_midp,8.005217676023991e-4,0.05572131703239032,0.05492079526478792,0.015,0,0.985
23328,AC,0.0011557185161769651,0.01465344283991787,0.013497724323740905,0.0015,0.0899,0.9086
23328,CP,0.0011940203540727887,0.013948191309548094,0.012754170955475305,1e-4,0.101,0.8989
23328,wspoissonTest,0.0011992922637224241,0.0652037065975455,0.06400441433382308,1e-4,0,0.9999
23328,wspoissonTest_midp,0.0013569020906372916,0.05477931040283449,0.053422408312197196,8e-4,0,0.9992
23329,AC,3.2733427421657017e-4,0.018487335649599323,0.01816000137538275,0.0097,0.1256,0.8647
23329,CP,7.916377476447173e-4,0.017261237580689787,0.01646959983304507,0.006,0.1442,0.8498
23329,wspoissonTest,7.986693967019075e-4,0.06602982638151822,0.06523115698481631,0.0065,0,0.9935
23329,wspoissonTest_midp,9.899341998880179e-4,0.05534291424974579,0.054352980049857766,0.0132,0,0.9868
23330,AC,0.0010232529177678933,0.01509194694940777,0.014068694031639878,0.0084,0.1315,0.8601
23330,CP,0.0011199991162534869,0.014317746695567348,0.013197747579313862,0.0045,0.142,0.8535
23330,wspoissonTest,0.0011257049716755876,0.06532326942889893,0.06419756445722336,0.0048,0,0.9952
23330,wspoissonTest_midp,0.0012921816004922318,0.054831120487840584,0.053538938887348356,0.0089,0,0.9911
23331,AC,6.25595904638382e-4,0.01687741505780281,0.01625181915316443,0.0089,0.1595,0.8316
23331,CP,9.110438207337411e-4,0.015873472515526257,0.014962428694792517,0.0064,0.1705,0.8231
23331,wspoissonTest,9.177117518775903e-4,0.06578310442135875,0.06486539266948116,0.0067,0,0.9933
23331,wspoissonTest_midp,0.0011009150579988905,0.05515726848989919,0.0540563534319003,0.0117,0,0.9883
23332,AC,9.409533872286931e-4,0.015711286045549024,0.014770332658320331,0.0071,0.144,0.8489
23332,CP,0.0010814064191322214,0.014874175486478045,0.013792769067345825,0.0048,0.1572,0.838
23332,wspoissonTest,0.0010875297649655096,0.06550846955515524,0.06442093979018973,0.0049,0,0.9951
23332,wspoissonTest_midp,0.001262266542716332,0.05498255155499994,0.05372028501228361,0.0087,0,0.9913
23333,AC,7.648578837898345e-4,0.01654315168651281,0.015778293802722977,0.0092,0.166,0.8248
23333,CP,9.886286942697121e-4,0.015609143219567655,0.014620514525297942,0.0065,0.1784,0.8151
23333,wspoissonTest,9.953369927170306e-4,0.06579365852906527,0.06479832153634824,0.0072,0,0.9928
23333,wspoissonTest_midp,0.0011774097124250627,0.055198995083069725,0.054021585370644665,0.0115,0,0.9885
23334,AC,8.581935819076252e-4,0.01602759978473866,0.015169406202831035,0.0085,0.1687,0.8228
23334,CP,0.0010366936418289324,0.015149530627797402,0.01411283698596847,0.0061,0.1792,0.8147
23334,wspoissonTest,0.001043106905580422,0.0656332113913845,0.06459010448580407,0.0064,0,0.9936
23334,wspoissonTest_midp,0.0012205025832396966,0.05506443132579229,0.053843928742552595,0.0105,0,0.9895
23335,AC,7.645067100796162e-4,0.01647460647128302,0.015710099761203404,0.0095,0.1703,0.8202
23335,CP,9.883472737100653e-4,0.015545179560172491,0.014556832286462425,0.0066,0.1848,0.8086
23335,wspoissonTest,9.950930161417226e-4,0.06578936720789602,0.0647942741917543,0.007,0,0.993
23335,wspoissonTest_midp,0.0011758660252236105,0.05518918705683618,0.05401332103161258,0.0128,0,0.9872
23336,AC,8.333770286982379e-4,0.016047565965783585,0.015214188937085347,0.0082,0.1745,0.8173
23336,CP,0.0010196936490606157,0.015162288593488723,0.014142594944428108,0.0051,0.1849,0.81
23336,wspoissonTest,0.0010262010594631692,0.06564498235793341,0.06461878129847025,0.0054,0,0.9946
23336,wspoissonTest_midp,0.001204632506157211,0.0550633541254307,0.05385872161927349,0.0104,0,0.9896
23337,AC,7.822655075180985e-4,0.016392454130011922,0.015610188622493824,0.0092,0.1706,0.8202
23337,CP,9.963580707943536e-4,0.015474517196104652,0.014478159125310298,0.0068,0.1834,0.8098
23337,wspoissonTest,0.0010030425471811008,0.06577001224021148,0.06476696969303038,0.0069,0,0.9931
23337,wspoissonTest_midp,0.0011835262975915001,0.05517594128547683,0.053992414987885325,0.0117,0,0.9883
23338,AC,8.221513297094937e-4,0.016195341548147793,0.015373190218438299,0.0093,0.172,0.8187
23338,CP,0.0010175176764832558,0.015298299199068223,0.014280781522584968,0.0062,0.1835,0.8103
23338,wspoissonTest,0.0010241038652784157,0.06570217458432105,0.06467807071904264,0.0063,0,0.9937
23338,wspoissonTest_midp,0.0012031991506820591,0.05511654352369746,0.0539133443730154,0.0127,0,0.9873
23339,AC,0.026346002826853208,0.09005133076613124,0.06370532793927804,0.0162,0.028,0.9558
23339,CP,0.02438242856792903,0.08938326611120387,0.06500083754327485,0.0087,0.031,0.9603
23339,wspoissonTest,0.024667908097603004,0.11789669602434844,0.09322878792674542,0.0102,0,0.9898
23339,wspoissonTest_midp,0.026360733354675543,0.10832055427256254,0.081959820917887,0.0171,0,0.9829
23340,AC,0.028833062131283765,0.0833888569170389,0.054555794785755146,0.0124,0.0385,0.9491
23340,CP,0.027101042283109528,0.08297055340879737,0.05586951112568784,0.0055,0.0421,0.9524
23340,wspoissonTest,0.02733707367306574,0.11458467301633496,0.08724759934326923,0.0071,0,0.9929
23340,wspoissonTest_midp,0.028676129466104067,0.10545286895995425,0.07677673949385018,0.0127,0,0.9873
23341,AC,0.030066323979006306,0.0806294072539321,0.0505630832749258,0.0164,0.0489,0.9347
23341,CP,0.028462573954409702,0.08030208373273386,0.051839509778324154,0.0086,0.0506,0.9408
23341,wspoissonTest,0.028676855076295055,0.11329515103819023,0.08461829596189517,0.0104,0,0.9896
23341,wspoissonTest_midp,0.02982132096778625,0.10438190901438268,0.07456058804659643,0.0168,0,0.9832
23342,AC,0.032059874838685935,0.07664891650440116,0.044589041665715215,0,0.0095,0.9905
23342,CP,0.030667840398665807,0.07643153620130283,0.04576369580263702,0,0.0099,0.9901
23342,wspoissonTest,0.030839896634131447,0.11118376473360737,0.08034386809947593,0,0,1
23342,wspoissonTest_midp,0.03171819639442673,0.10260970058764199,0.07089150419321526,0,0,1
23343,AC,0.0305659080720703,0.07981208148041602,0.04924617340834572,0.0129,0.0565,0.9306
23343,CP,0.029007980055188325,0.07951333434381055,0.05050535428862223,0.0065,0.0574,0.9361
23343,wspoissonTest,0.029214997060086616,0.11295911610375052,0.08374411904366391,0.0069,0,0.9931
23343,wspoissonTest_midp,0.03028935440513094,0.10412217699195345,0.07383282258682251,0.0131,0,0.9869
23344,AC,0.03129026576658118,0.07800506754523112,0.04671480177864994,0.008,0.0364,0.9556
23344,CP,0.029818355284444733,0.07775088000532247,0.047932524720877744,0.0043,0.0379,0.9578
23344,wspoissonTest,0.030006489275290555,0.111914617383748,0.08190812810845745,0.0049,0,0.9951
23344,wspoissonTest_midp,0.0309835674828591,0.10319802311221583,0.07221445562935674,0.0082,0,0.9918
23345,AC,0.03069262687816745,0.0802232091626659,0.04953058228449844,0.014,0.0519,0.9341
23345,CP,0.029124183323436567,0.07992469582667332,0.05080051250323675,0.008,0.0532,0.9388
23345,wspoissonTest,0.029333887328444157,0.1132869517400017,0.08395306441155755,0.0095,0,0.9905
23345,wspoissonTest_midp,0.030420731806000637,0.10444214258279465,0.07402141077679401,0.0144,0,0.9856
23346,AC,0.03124371425116651,0.07879829941714536,0.04755458516597885,0.0115,0.0389,0.9496
23346,CP,0.029742405879457284,0.07853317019898808,0.04879076431953079,0.0068,0.0399,0.9533
23346,wspoissonTest,0.029937118190803254,0.11245298001367281,0.08251586182286956,0.0074,0,0.9926
23346,wspoissonTest_midp,0.030949569160737402,0.10369546415113828,0.07274589499040088,0.012,0,0.988
23347,AC,0.0305891066172829,0.08007348109923482,0.049484374481951914,0.0147,0.0511,0.9342
23347,CP,0.029021857291023523,0.0797736203532013,0.05075176306217778,0.0091,0.0523,0.9386
23347,wspoissonTest,0.029230938261336246,0.11315010064529346,0.08391916238395722,0.0103,0,0.9897
23347,wspoissonTest_midp,0.030315574502885596,0.1043050077342547,0.07398943323136911,0.0149,0,0.9851
23348,AC,0.031013810664397814,0.07878760437276253,0.047773793708364716,0.0131,0.0492,0.9377
23348,CP,0.029504113976352293,0.07851656937678204,0.04901245540042975,0.0061,0.0517,0.9422
23348,wspoissonTest,0.029700848561855685,0.11239634335751392,0.08269549479565824,0.0074,0,0.9926
23348,wspoissonTest_midp,0.030720741362122526,0.10362197076495396,0.07290122940283142,0.0138,0,0.9862
23349,AC,-1.4817340926684622e-4,0.020781552277509215,0.020929725686776063,0.0098,0.238,0.7522
23349,CP,6.191107205165775e-4,0.019216422881598968,0.01859731216108239,0.0078,0.238,0.7542
23349,wspoissonTest,6.265401255533456e-4,0.07404459384637235,0.073418053720819,0.0082,0,0.9918
23349,wspoissonTest_midp,8.150003320474619e-4,0.06182687265126188,0.06101187231921442,0.016,0,0.984
23350,AC,0.0012247316185417332,0.01446342213023063,0.013238690511688897,0.0021,0.0776,0.9203
23350,CP,0.0012422969686601236,0.013787228756716174,0.012544931788056051,5e-4,0.0819,0.9176
23350,wspoissonTest,0.0012475316288510713,0.07291340943245923,0.07166587780360816,5e-4,0,0.9995
23350,wspoissonTest_midp,0.0013946177212174205,0.06109266406674427,0.05969804634552684,0.0012,0,0.9988
23351,AC,3.9669606809640133e-4,0.018205731935069098,0.017809035866972696,0.0109,0.1113,0.8778
23351,CP,8.265640113858917e-4,0.01701688652222223,0.01619032251083634,0.0078,0.1283,0.8639
23351,wspoissonTest,8.334579899977636e-4,0.0736028775245114,0.07276941953451363,0.0082,0,0.9918
23351,wspoissonTest_midp,0.0010191429746342422,0.06153812180592041,0.060518978831286166,0.0138,0,0.9862
23352,AC,0.0010616452730596027,0.015126131454503004,0.014064486181443401,0.0072,0.1182,0.8746
23352,CP,0.0011471790354117975,0.014360195293457629,0.01321301625804583,0.004,0.1289,0.8671
23352,wspoissonTest,0.0011529210300214717,0.0730614151242413,0.07190849409421983,0.0043,0,0.9957
23352,wspoissonTest_midp,0.0013142201492419515,0.0611740064149352,0.05985978626569325,0.0074,0,0.9926
23353,AC,7.179367593559717e-4,0.016872698793194665,0.016154762033838692,0.0099,0.1369,0.8532
23353,CP,9.731484154011225e-4,0.015891924148153116,0.014918775732751993,0.0067,0.152,0.8413
23353,wspoissonTest,9.798762960498265e-4,0.07347060348050795,0.07249072718445812,0.0071,0,0.9929
23353,wspoissonTest_midp,0.0011597971716370114,0.06147294612674679,0.06031314895510978,0.0134,0,0.9866
23354,AC,9.773428194493618e-4,0.015574313067741336,0.014596970248291975,0.0084,0.1286,0.863
23354,CP,0.0011046320814644133,0.014754554427189422,0.013649922345725008,0.005,0.1408,0.8542
23354,wspoissonTest,0.0011106677886668873,0.07317602765714439,0.07206535986847751,0.0052,0,0.9948
23354,wspoissonTest_midp,0.00127774102044838,0.06125507118761367,0.05997733016716529,0.0095,0,0.9905
23355,AC,8.267138797979768e-4,0.016100783171931227,0.01527406929213325,0.0102,0.1568,0.833
23355,CP,0.001020396073323227,0.015211449876700313,0.014191053803377086,0.0068,0.1678,0.8254
23355,wspoissonTest,0.001026818784763922,0.07335421076041691,0.07232739197565298,0.0073,0,0.9927
23355,wspoissonTest_midp,0.001198703015272381,0.0613693195486227,0.06017061653335032,0.0112,0,0.9888
23356,AC,9.246215205869354e-4,0.015892500685743237,0.014967879165156303,0.0096,0.1469,0.8435
23356,CP,0.0010783478080512812,0.015039118862688208,0.013960771054636925,0.0058,0.1613,0.8329
23356,wspoissonTest,0.0010847214147625722,0.07329111442916746,0.07220639301440489,0.0062,0,0.9938
23356,wspoissonTest_midp,0.0012565288428496987,0.061338789816707595,0.060082260973857896,0.0099,0,0.9901
23357,AC,8.145968322518879e-4,0.01630615882045461,0.015491561988202725,0.0091,0.157,0.8339
23357,CP,0.0010158589047494417,0.015401114231612662,0.01438525532686322,0.0072,0.1701,0.8227
23357,wspoissonTest,0.0010224639422538868,0.07341856523851975,0.07239610129626586,0.0072,0,0.9928
23357,wspoissonTest_midp,0.001197484345638655,0.061430294689521624,0.06023281034388297,0.0104,0,0.9896
23358,AC,8.824086908864169e-4,0.015882402522520354,0.014999993831633937,0.0098,0.148,0.8422
23358,CP,0.001050097281620234,0.015018218367082422,0.013968121085462188,0.0061,0.1622,0.8317
23358,wspoissonTest,0.0010563644328084132,0.07326896101113466,0.07221259657832624,0.0066,0,0.9934
23358,wspoissonTest_midp,0.0012272550610026157,0.06130351608328063,0.06007626102227801,0.0112,0,0.9888
23359,AC,8.140901206318295e-4,0.016285936558602908,0.015471846437971077,0.0078,0.1548,0.8374
23359,CP,0.0010156361177333104,0.01538337567118986,0.014367739553456549,0.0051,0.1677,0.8272
23359,wspoissonTest,0.0010222426778616629,0.0734220817748,0.07239983909693834,0.0052,0,0.9948
23359,wspoissonTest_midp,0.0011966877157084095,0.06143374007663812,0.06023705236092971,0.0104,0,0.9896
23360,AC,8.860540927915474e-4,0.015788828859831336,0.01490277476703979,0.0085,0.1484,0.8431
23360,CP,0.0010492020171246215,0.014933522100298658,0.013884320083174037,0.0055,0.1622,0.8323
23360,wspoissonTest,0.0010554911111466405,0.07325969150553478,0.07220420039438814,0.0057,0,0.9943
23360,wspoissonTest_midp,0.0012257671717886514,0.06128916177972285,0.0600633946079342,0.0101,0,0.9899
23361,AC,0.026905726111171833,0.08946256539013976,0.06255683927896794,0.0162,0.0252,0.9586
23361,CP,0.02496675332521395,0.08883956612310406,0.06387281279789012,0.0086,0.028,0.9634
23361,wspoissonTest,0.02524753919311693,0.12385142854118882,0.09860388934807189,0.0111,0,0.9889
23361,wspoissonTest_midp,0.026822073696997635,0.11329541647502396,0.08647334277802632,0.0166,0,0.9834
23362,AC,0.029375850351648473,0.08274348959945806,0.05336763924780959,0.0146,0.0384,0.947
23362,CP,0.027683708996732854,0.08235680181673702,0.05467309282000416,0.0083,0.041,0.9507
23362,wspoissonTest,0.02791345497738317,0.12065907324841452,0.09274561827103134,0.0096,0,0.9904
23362,wspoissonTest_midp,0.029077975717191385,0.11060558142904232,0.08152760571185094,0.0149,0,0.9851
23363,AC,0.03066381663645282,0.08018578129919064,0.04952196466273782,0.0149,0.0447,0.9404
23363,CP,0.02909928520056312,0.07988482979848098,0.05078554459791786,0.0081,0.0468,0.9451
23363,wspoissonTest,0.029308153673073073,0.11959301936827137,0.09028486569519828,0.0095,0,0.9905
23363,wspoissonTest_midp,0.030255780915647176,0.10977235910037496,0.07951657818472778,0.0149,0,0.9851
23364,AC,0.03231429518743943,0.0757702632139355,0.043455968026496074,3e-4,0.0096,0.9901
23364,CP,0.030966191796082076,0.0755689451595948,0.04460275336351272,3e-4,0.0104,0.9893
23364,wspoissonTest,0.031131482470398212,0.11720377291562649,0.08607229044522827,3e-4,0,0.9997
23364,wspoissonTest_midp,0.03176965546866686,0.10775109162024457,0.07598143615157771,3e-4,0,0.9997
23365,AC,0.031108162021156228,0.07942471631824652,0.04831655429709028,0.0136,0.0489,0.9375
23365,CP,0.029586327641528787,0.07914915186181376,0.049562824220284976,0.0077,0.0515,0.9408
23365,wspoissonTest,0.02978887421795077,0.11931101934078626,0.0895221451228355,0.0084,0,0.9916
23365,wspoissonTest_midp,0.030660618808799372,0.10956598108646622,0.07890536227766684,0.0132,0,0.9868
23366,AC,0.0318315154722042,0.07703799726958614,0.045206481797381945,0.0091,0.0297,0.9612
23366,CP,0.03041677189779792,0.07681005230105604,0.04639328040325813,0.0054,0.0312,0.9634
23366,wspoissonTest,0.03059528852311447,0.11791004377212558,0.08731475524901111,0.006,0,0.994
23366,wspoissonTest_midp,0.031332905483608044,0.1083273639959506,0.07699445851234256,0.009,0,0.991
23367,AC,0.031023706540295765,0.0791965768080231,0.048172870267727326,0.0166,0.0487,0.9347
23367,CP,0.029507595413783033,0.07892000817140739,0.049412412757624355,0.0092,0.05,0.9408
23367,wspoissonTest,0.029708840519889937,0.1191294813743831,0.08942064085449317,0.0109,0,0.9891
23367,wspoissonTest_midp,0.03057321009982973,0.10938783406337634,0.0788146239635466,0.0165,0,0.9835
23368,AC,0.031692198582579,0.07754084933592896,0.04584865075334997,0.0126,0.0397,0.9477
23368,CP,0.030254232263862837,0.077302991047749,0.04704875878388616,0.0071,0.0406,0.9523
23368,wspoissonTest,0.03043777778239974,0.11821068677167726,0.08777290898927752,0.0082,0,0.9918
23368,wspoissonTest_midp,0.031207986092848628,0.10858455427018021,0.07737656817733159,0.0125,0,0.9875
23369,AC,0.031107609751327026,0.0793500450662155,0.04824243531488848,0.0155,0.0479,0.9366
23369,CP,0.02958865300445596,0.07907512105578018,0.049486468051324214,0.0091,0.0489,0.942
23369,wspoissonTest,0.029790748715168187,0.11926431280441077,0.08947356408924259,0.0104,0,0.9896
23369,wspoissonTest_midp,0.030658035797095386,0.10952229182070658,0.07886425602361119,0.0154,0,0.9846
23370,AC,0.03160153957726563,0.0777198184936557,0.046118278916390074,0.017,0.0405,0.9425
23370,CP,0.03015386926575457,0.07747722214395038,0.04732335287819581,0.0103,0.0416,0.9481
23370,wspoissonTest,0.030339647359851885,0.11830921684899229,0.0879695694891404,0.0113,0,0.9887
23370,wspoissonTest_midp,0.031122999604751473,0.10866383827679595,0.07754083867204448,0.0165,0,0.9835
23371,AC,-1.423261245360532e-4,0.020850757584560196,0.02099308370909625,0.0112,0.2434,0.7454
